Site Name,ODYLIGHT,,,
Site Number,1,,,
Logger,Integrating Light Sensor,,,
Logger Serial Number,15640,,,
,,,,
,,,,
Scan No,Date and Time,Integrating Light,,
,,RAW VALUE,CALIBRATED VALUE,
,,,,
28908,22/09/2022,3:00:00,0,0
28909,22/09/2022,3:10:00,0,0
28910,22/09/2022,3:20:00,0,0
28911,22/09/2022,3:30:00,0,0
28912,22/09/2022,3:40:00,0,0
28913,22/09/2022,3:50:00,0,0
28914,22/09/2022,4:00:00,0,0
28915,22/09/2022,4:10:00,0,0
28916,22/09/2022,4:20:00,0,0
28917,22/09/2022,4:30:00,0,0
28918,22/09/2022,4:40:00,0,0
28919,22/09/2022,4:50:00,0,0
28920,22/09/2022,5:00:00,0,0
28921,22/09/2022,5:10:00,0,0
28922,22/09/2022,5:20:00,0,0
28923,22/09/2022,5:30:00,0,0
28924,22/09/2022,5:40:00,10,10.1
28925,22/09/2022,5:50:00,54,54.4
28926,22/09/2022,6:00:00,147,148.2
28927,22/09/2022,6:10:00,268,270.2
28928,22/09/2022,6:20:00,488,492
28929,22/09/2022,6:30:00,784,790.4
28930,22/09/2022,6:40:00,984,992.1
28931,22/09/2022,6:50:00,1409,1420.5
28932,22/09/2022,7:00:00,1800,1814.7
28933,22/09/2022,7:10:00,2295,2313.8
28934,22/09/2022,7:20:00,2946,2970.1
28935,22/09/2022,7:30:00,3041,3065.9
28936,22/09/2022,7:40:00,2280,2298.7
28937,22/09/2022,7:50:00,5134,5176
28938,22/09/2022,8:00:00,3257,3283.7
28939,22/09/2022,8:10:00,2619,2640.4
28940,22/09/2022,8:20:00,2807,2830
28941,22/09/2022,8:30:00,2502,2522.5
28942,22/09/2022,8:40:00,2543,2563.8
28943,22/09/2022,8:50:00,3144,3169.7
28944,22/09/2022,9:00:00,3551,3580.1
28945,22/09/2022,9:10:00,4905,4945.2
28946,22/09/2022,9:20:00,4576,4613.5
28947,22/09/2022,9:30:00,4735,4773.8
28948,22/09/2022,9:40:00,7465,7526.1
28949,22/09/2022,9:50:00,6708,6762.9
28950,22/09/2022,10:00:00,5371,5415
28951,22/09/2022,10:10:00,5662,5708.4
28952,22/09/2022,10:20:00,6834,6890
28953,22/09/2022,10:30:00,8219,8286.3
28954,22/09/2022,10:40:00,10872,10961
28955,22/09/2022,10:50:00,5439,5483.5
28956,22/09/2022,11:00:00,3609,3638.5
28957,22/09/2022,11:10:00,5390,5434.1
28958,22/09/2022,11:20:00,6242,6293.1
28959,22/09/2022,11:30:00,6139,6189.3
28960,22/09/2022,11:40:00,1998,2014.4
28961,22/09/2022,11:50:00,883,890.2
28962,22/09/2022,12:00:00,838,844.9
28963,22/09/2022,12:10:00,749,755.1
28964,22/09/2022,12:20:00,873,880.1
28965,22/09/2022,12:30:00,968,975.9
28966,22/09/2022,12:40:00,1067,1075.7
28967,22/09/2022,12:50:00,1354,1365.1
28968,22/09/2022,13:00:00,2444,2464
28969,22/09/2022,13:10:00,4174,4208.2
28970,22/09/2022,13:20:00,5240,5282.9
28971,22/09/2022,13:30:00,5624,5670
28972,22/09/2022,13:40:00,3365,3392.6
28973,22/09/2022,13:50:00,7089,7147
28974,22/09/2022,14:00:00,8959,9032.4
28975,22/09/2022,14:10:00,8656,8726.9
28976,22/09/2022,14:20:00,8955,9028.3
28977,22/09/2022,14:30:00,8736,8807.5
28978,22/09/2022,14:40:00,6939,6995.8
28979,22/09/2022,14:50:00,2936,2960
28980,22/09/2022,15:00:00,4141,4174.9
28981,22/09/2022,15:10:00,2855,2878.4
28982,22/09/2022,15:20:00,2576,2597.1
28983,22/09/2022,15:30:00,4750,4788.9
28984,22/09/2022,15:40:00,3780,3810.9
28985,22/09/2022,15:50:00,2347,2366.2
28986,22/09/2022,16:00:00,1301,1311.7
28987,22/09/2022,16:10:00,692,697.7
28988,22/09/2022,16:20:00,312,314.6
28989,22/09/2022,16:30:00,433,436.5
28990,22/09/2022,16:40:00,591,595.8
28991,22/09/2022,16:50:00,707,712.8
28992,22/09/2022,17:00:00,751,757.1
28993,22/09/2022,17:10:00,623,628.1
28994,22/09/2022,17:20:00,624,629.1
28995,22/09/2022,17:30:00,411,414.4
28996,22/09/2022,17:40:00,218,219.8
28997,22/09/2022,17:50:00,102,102.8
28998,22/09/2022,18:00:00,33,33.3
28999,22/09/2022,18:10:00,5,5
29000,22/09/2022,18:20:00,0,0
29001,22/09/2022,18:30:00,0,0
29002,22/09/2022,18:40:00,0,0
29003,22/09/2022,18:50:00,0,0
29004,22/09/2022,19:00:00,0,0
29005,22/09/2022,19:10:00,0,0
29006,22/09/2022,19:20:00,0,0
29007,22/09/2022,19:30:00,0,0
29008,22/09/2022,19:40:00,0,0
29009,22/09/2022,19:50:00,0,0
29010,22/09/2022,20:00:00,0,0
29011,22/09/2022,20:10:00,0,0
29012,22/09/2022,20:20:00,0,0
29013,22/09/2022,20:30:00,0,0
29014,22/09/2022,20:40:00,0,0
29015,22/09/2022,20:50:00,0,0
29016,22/09/2022,21:00:00,0,0
29017,22/09/2022,21:10:00,0,0
29018,22/09/2022,21:20:00,0,0
29019,22/09/2022,21:30:00,0,0
29020,22/09/2022,21:40:00,0,0
29021,22/09/2022,21:50:00,0,0
29022,22/09/2022,22:00:00,0,0
29023,22/09/2022,22:10:00,0,0
29024,22/09/2022,22:20:00,0,0
29025,22/09/2022,22:30:00,0,0
29026,22/09/2022,22:40:00,0,0
29027,22/09/2022,22:50:00,0,0
29028,22/09/2022,23:00:00,0,0
29029,22/09/2022,23:10:00,0,0
29030,22/09/2022,23:20:00,0,0
29031,22/09/2022,23:30:00,0,0
29032,22/09/2022,23:40:00,0,0
29033,22/09/2022,23:50:00,0,0
29034,22/09/2022,24:00:00,0,0
29035,23/09/2022,0:10:00,0,0
29036,23/09/2022,0:20:00,0,0
29037,23/09/2022,0:30:00,0,0
29038,23/09/2022,0:40:00,0,0
29039,23/09/2022,0:50:00,0,0
29040,23/09/2022,1:00:00,0,0
29041,23/09/2022,1:10:00,0,0
29042,23/09/2022,1:20:00,0,0
29043,23/09/2022,1:30:00,0,0
29044,23/09/2022,1:40:00,0,0
29045,23/09/2022,1:50:00,0,0
29046,23/09/2022,2:00:00,0,0
29047,23/09/2022,2:10:00,0,0
29048,23/09/2022,2:20:00,0,0
29049,23/09/2022,2:30:00,0,0
29050,23/09/2022,2:40:00,0,0
29051,23/09/2022,2:50:00,0,0
29052,23/09/2022,3:00:00,0,0
29053,23/09/2022,3:10:00,0,0
29054,23/09/2022,3:20:00,0,0
29055,23/09/2022,3:30:00,0,0
29056,23/09/2022,3:40:00,0,0
29057,23/09/2022,3:50:00,0,0
29058,23/09/2022,4:00:00,0,0
29059,23/09/2022,4:10:00,0,0
29060,23/09/2022,4:20:00,0,0
29061,23/09/2022,4:30:00,0,0
29062,23/09/2022,4:40:00,0,0
29063,23/09/2022,4:50:00,0,0
29064,23/09/2022,5:00:00,0,0
29065,23/09/2022,5:10:00,0,0
29066,23/09/2022,5:20:00,0,0
29067,23/09/2022,5:30:00,0,0
29068,23/09/2022,5:40:00,9,9.1
29069,23/09/2022,5:50:00,54,54.4
29070,23/09/2022,6:00:00,158,159.3
29071,23/09/2022,6:10:00,303,305.5
29072,23/09/2022,6:20:00,495,499.1
29073,23/09/2022,6:30:00,734,740
29074,23/09/2022,6:40:00,1028,1036.4
29075,23/09/2022,6:50:00,1353,1364.1
29076,23/09/2022,7:00:00,1652,1665.5
29077,23/09/2022,7:10:00,2036,2052.7
29078,23/09/2022,7:20:00,2419,2438.8
29079,23/09/2022,7:30:00,2799,2821.9
29080,23/09/2022,7:40:00,3212,3238.3
29081,23/09/2022,7:50:00,3614,3643.6
29082,23/09/2022,8:00:00,4025,4058
29083,23/09/2022,8:10:00,4440,4476.4
29084,23/09/2022,8:20:00,4827,4866.5
29085,23/09/2022,8:30:00,5437,5481.5
29086,23/09/2022,8:40:00,6150,6200.4
29087,23/09/2022,8:50:00,6584,6637.9
29088,23/09/2022,9:00:00,7002,7059.3
29089,23/09/2022,9:10:00,7447,7508
29090,23/09/2022,9:20:00,8033,8098.8
29091,23/09/2022,9:30:00,8514,8583.7
29092,23/09/2022,9:40:00,8618,8688.6
29093,23/09/2022,9:50:00,8835,8907.3
29094,23/09/2022,10:00:00,9184,9259.2
29095,23/09/2022,10:10:00,9475,9552.6
29096,23/09/2022,10:20:00,10040,10122.2
29097,23/09/2022,10:30:00,10444,10529.5
29098,23/09/2022,10:40:00,10738,10825.9
29099,23/09/2022,10:50:00,10567,10653.5
29100,23/09/2022,11:00:00,11450,11543.7
29101,23/09/2022,11:10:00,11086,11176.8
29102,23/09/2022,11:20:00,4940,4980.4
29103,23/09/2022,11:30:00,3405,3432.9
29104,23/09/2022,11:40:00,4029,4062
29105,23/09/2022,11:50:00,4043,4076.1
29106,23/09/2022,12:00:00,4087,4120.5
29107,23/09/2022,12:10:00,7060,7117.8
29108,23/09/2022,12:20:00,5259,5302.1
29109,23/09/2022,12:30:00,7160,7218.6
29110,23/09/2022,12:40:00,10153,10236.1
29111,23/09/2022,12:50:00,6207,6257.8
29112,23/09/2022,13:00:00,9756,9835.9
29113,23/09/2022,13:10:00,6889,6945.4
29114,23/09/2022,13:20:00,1953,1969
29115,23/09/2022,13:30:00,3442,3470.2
29116,23/09/2022,13:40:00,8635,8705.7
29117,23/09/2022,13:50:00,5308,5351.5
29118,23/09/2022,14:00:00,5165,5207.3
29119,23/09/2022,14:10:00,3641,3670.8
29120,23/09/2022,14:20:00,4512,4548.9
29121,23/09/2022,14:30:00,6272,6323.4
29122,23/09/2022,14:40:00,3966,3998.5
29123,23/09/2022,14:50:00,3713,3743.4
29124,23/09/2022,15:00:00,4236,4270.7
29125,23/09/2022,15:10:00,5041,5082.3
29126,23/09/2022,15:20:00,4674,4712.3
29127,23/09/2022,15:30:00,5689,5735.6
29128,23/09/2022,15:40:00,3986,4018.6
29129,23/09/2022,15:50:00,3146,3171.8
29130,23/09/2022,16:00:00,2891,2914.7
29131,23/09/2022,16:10:00,2041,2057.7
29132,23/09/2022,16:20:00,1654,1667.5
29133,23/09/2022,16:30:00,1866,1881.3
29134,23/09/2022,16:40:00,1294,1304.6
29135,23/09/2022,16:50:00,489,493
29136,23/09/2022,17:00:00,251,253.1
29137,23/09/2022,17:10:00,261,263.1
29138,23/09/2022,17:20:00,252,254.1
29139,23/09/2022,17:30:00,150,151.2
29140,23/09/2022,17:40:00,96,96.8
29141,23/09/2022,17:50:00,54,54.4
29142,23/09/2022,18:00:00,22,22.2
29143,23/09/2022,18:10:00,2,2
29144,23/09/2022,18:20:00,0,0
29145,23/09/2022,18:30:00,0,0
29146,23/09/2022,18:40:00,0,0
29147,23/09/2022,18:50:00,0,0
29148,23/09/2022,19:00:00,0,0
29149,23/09/2022,19:10:00,0,0
29150,23/09/2022,19:20:00,0,0
29151,23/09/2022,19:30:00,0,0
29152,23/09/2022,19:40:00,0,0
29153,23/09/2022,19:50:00,0,0
29154,23/09/2022,20:00:00,0,0
29155,23/09/2022,20:10:00,0,0
29156,23/09/2022,20:20:00,0,0
29157,23/09/2022,20:30:00,0,0
29158,23/09/2022,20:40:00,0,0
29159,23/09/2022,20:50:00,0,0
29160,23/09/2022,21:00:00,0,0
29161,23/09/2022,21:10:00,0,0
29162,23/09/2022,21:20:00,0,0
29163,23/09/2022,21:30:00,0,0
29164,23/09/2022,21:40:00,0,0
29165,23/09/2022,21:50:00,0,0
29166,23/09/2022,22:00:00,0,0
29167,23/09/2022,22:10:00,0,0
29168,23/09/2022,22:20:00,0,0
29169,23/09/2022,22:30:00,0,0
29170,23/09/2022,22:40:00,0,0
29171,23/09/2022,22:50:00,0,0
29172,23/09/2022,23:00:00,0,0
29173,23/09/2022,23:10:00,0,0
29174,23/09/2022,23:20:00,0,0
29175,23/09/2022,23:30:00,0,0
29176,23/09/2022,23:40:00,0,0
29177,23/09/2022,23:50:00,0,0
29178,23/09/2022,24:00:00,0,0
29179,24/09/2022,0:10:00,0,0
29180,24/09/2022,0:20:00,0,0
29181,24/09/2022,0:30:00,0,0
29182,24/09/2022,0:40:00,0,0
29183,24/09/2022,0:50:00,0,0
29184,24/09/2022,1:00:00,0,0
29185,24/09/2022,1:10:00,0,0
29186,24/09/2022,1:20:00,0,0
29187,24/09/2022,1:30:00,0,0
29188,24/09/2022,1:40:00,0,0
29189,24/09/2022,1:50:00,0,0
29190,24/09/2022,2:00:00,0,0
29191,24/09/2022,2:10:00,0,0
29192,24/09/2022,2:20:00,0,0
29193,24/09/2022,2:30:00,0,0
29194,24/09/2022,2:40:00,0,0
29195,24/09/2022,2:50:00,0,0
29196,24/09/2022,3:00:00,0,0
29197,24/09/2022,3:10:00,0,0
29198,24/09/2022,3:20:00,0,0
29199,24/09/2022,3:30:00,0,0
29200,24/09/2022,3:40:00,0,0
29201,24/09/2022,3:50:00,0,0
29202,24/09/2022,4:00:00,0,0
29203,24/09/2022,4:10:00,0,0
29204,24/09/2022,4:20:00,0,0
29205,24/09/2022,4:30:00,0,0
29206,24/09/2022,4:40:00,0,0
29207,24/09/2022,4:50:00,0,0
29208,24/09/2022,5:00:00,0,0
29209,24/09/2022,5:10:00,0,0
29210,24/09/2022,5:20:00,0,0
29211,24/09/2022,5:30:00,0,0
29212,24/09/2022,5:40:00,14,14.1
29213,24/09/2022,5:50:00,64,64.5
29214,24/09/2022,6:00:00,162,163.3
29215,24/09/2022,6:10:00,306,308.5
29216,24/09/2022,6:20:00,684,689.6
29217,24/09/2022,6:30:00,1085,1093.9
29218,24/09/2022,6:40:00,1629,1642.3
29219,24/09/2022,6:50:00,1990,2006.3
29220,24/09/2022,7:00:00,2449,2469.1
29221,24/09/2022,7:10:00,2510,2530.6
29222,24/09/2022,7:20:00,2920,2943.9
29223,24/09/2022,7:30:00,3354,3381.5
29224,24/09/2022,7:40:00,3812,3843.2
29225,24/09/2022,7:50:00,4248,4282.8
29226,24/09/2022,8:00:00,4615,4652.8
29227,24/09/2022,8:10:00,3804,3835.1
29228,24/09/2022,8:20:00,5737,5784
29229,24/09/2022,8:30:00,6159,6209.4
29230,24/09/2022,8:40:00,6779,6834.5
29231,24/09/2022,8:50:00,7528,7589.6
29232,24/09/2022,9:00:00,7843,7907.2
29233,24/09/2022,9:10:00,8275,8342.8
29234,24/09/2022,9:20:00,8787,8858.9
29235,24/09/2022,9:30:00,9442,9519.3
29236,24/09/2022,9:40:00,9625,9703.8
29237,24/09/2022,9:50:00,10047,10129.3
29238,24/09/2022,10:00:00,9363,9439.7
29239,24/09/2022,10:10:00,11257,11349.2
29240,24/09/2022,10:20:00,8618,8688.6
29241,24/09/2022,10:30:00,11245,11337.1
29242,24/09/2022,10:40:00,12022,12120.4
29243,24/09/2022,10:50:00,11828,11924.8
29244,24/09/2022,11:00:00,10376,10461
29245,24/09/2022,11:10:00,12545,12647.7
29246,24/09/2022,11:20:00,7472,7533.2
29247,24/09/2022,11:30:00,2468,2488.2
29248,24/09/2022,11:40:00,3120,3145.5
29249,24/09/2022,11:50:00,3208,3234.3
29250,24/09/2022,12:00:00,2304,2322.9
29251,24/09/2022,12:10:00,2321,2340
29252,24/09/2022,12:20:00,3082,3107.2
29253,24/09/2022,12:30:00,3614,3643.6
29254,24/09/2022,12:40:00,3498,3526.6
29255,24/09/2022,12:50:00,3680,3710.1
29256,24/09/2022,13:00:00,4013,4045.9
29257,24/09/2022,13:10:00,4468,4504.6
29258,24/09/2022,13:20:00,4739,4777.8
29259,24/09/2022,13:30:00,5737,5784
29260,24/09/2022,13:40:00,7549,7610.8
29261,24/09/2022,13:50:00,6114,6164.1
29262,24/09/2022,14:00:00,5952,6000.7
29263,24/09/2022,14:10:00,4595,4632.6
29264,24/09/2022,14:20:00,4031,4064
29265,24/09/2022,14:30:00,5166,5208.3
29266,24/09/2022,14:40:00,5580,5625.7
29267,24/09/2022,14:50:00,4988,5028.8
29268,24/09/2022,15:00:00,3358,3385.5
29269,24/09/2022,15:10:00,2807,2830
29270,24/09/2022,15:20:00,2807,2830
29271,24/09/2022,15:30:00,3346,3373.4
29272,24/09/2022,15:40:00,2653,2674.7
29273,24/09/2022,15:50:00,2520,2540.6
29274,24/09/2022,16:00:00,2837,2860.2
29275,24/09/2022,16:10:00,2506,2526.5
29276,24/09/2022,16:20:00,1752,1766.3
29277,24/09/2022,16:30:00,1563,1575.8
29278,24/09/2022,16:40:00,1374,1385.2
29279,24/09/2022,16:50:00,738,744
29280,24/09/2022,17:00:00,611,616
29281,24/09/2022,17:10:00,535,539.4
29282,24/09/2022,17:20:00,475,478.9
29283,24/09/2022,17:30:00,347,349.8
29284,24/09/2022,17:40:00,222,223.8
29285,24/09/2022,17:50:00,109,109.9
29286,24/09/2022,18:00:00,34,34.3
29287,24/09/2022,18:10:00,4,4
29288,24/09/2022,18:20:00,0,0
29289,24/09/2022,18:30:00,0,0
29290,24/09/2022,18:40:00,0,0
29291,24/09/2022,18:50:00,0,0
29292,24/09/2022,19:00:00,0,0
29293,24/09/2022,19:10:00,0,0
29294,24/09/2022,19:20:00,0,0
29295,24/09/2022,19:30:00,0,0
29296,24/09/2022,19:40:00,0,0
29297,24/09/2022,19:50:00,0,0
29298,24/09/2022,20:00:00,0,0
29299,24/09/2022,20:10:00,0,0
29300,24/09/2022,20:20:00,0,0
29301,24/09/2022,20:30:00,0,0
29302,24/09/2022,20:40:00,0,0
29303,24/09/2022,20:50:00,0,0
29304,24/09/2022,21:00:00,0,0
29305,24/09/2022,21:10:00,0,0
29306,24/09/2022,21:20:00,0,0
29307,24/09/2022,21:30:00,0,0
29308,24/09/2022,21:40:00,0,0
29309,24/09/2022,21:50:00,0,0
29310,24/09/2022,22:00:00,0,0
29311,24/09/2022,22:10:00,0,0
29312,24/09/2022,22:20:00,0,0
29313,24/09/2022,22:30:00,0,0
29314,24/09/2022,22:40:00,0,0
29315,24/09/2022,22:50:00,0,0
29316,24/09/2022,23:00:00,0,0
29317,24/09/2022,23:10:00,0,0
29318,24/09/2022,23:20:00,0,0
29319,24/09/2022,23:30:00,0,0
29320,24/09/2022,23:40:00,0,0
29321,24/09/2022,23:50:00,0,0
29322,24/09/2022,24:00:00,0,0
29323,25/09/2022,0:10:00,0,0
29324,25/09/2022,0:20:00,0,0
29325,25/09/2022,0:30:00,0,0
29326,25/09/2022,0:40:00,0,0
29327,25/09/2022,0:50:00,0,0
29328,25/09/2022,1:00:00,0,0
29329,25/09/2022,1:10:00,0,0
29330,25/09/2022,1:20:00,0,0
29331,25/09/2022,1:30:00,0,0
29332,25/09/2022,1:40:00,0,0
29333,25/09/2022,1:50:00,0,0
29334,25/09/2022,2:00:00,0,0
29335,25/09/2022,2:10:00,0,0
29336,25/09/2022,2:20:00,0,0
29337,25/09/2022,2:30:00,0,0
29338,25/09/2022,2:40:00,0,0
29339,25/09/2022,2:50:00,0,0
29340,25/09/2022,3:00:00,0,0
29341,25/09/2022,3:10:00,0,0
29342,25/09/2022,3:20:00,0,0
29343,25/09/2022,3:30:00,0,0
29344,25/09/2022,3:40:00,0,0
29345,25/09/2022,3:50:00,0,0
29346,25/09/2022,4:00:00,0,0
29347,25/09/2022,4:10:00,0,0
29348,25/09/2022,4:20:00,0,0
29349,25/09/2022,4:30:00,0,0
29350,25/09/2022,4:40:00,0,0
29351,25/09/2022,4:50:00,0,0
29352,25/09/2022,5:00:00,0,0
29353,25/09/2022,5:10:00,0,0
29354,25/09/2022,5:20:00,0,0
29355,25/09/2022,5:30:00,1,1
29356,25/09/2022,5:40:00,20,20.2
29357,25/09/2022,5:50:00,85,85.7
29358,25/09/2022,6:00:00,199,200.6
29359,25/09/2022,6:10:00,358,360.9
29360,25/09/2022,6:20:00,615,620
29361,25/09/2022,6:30:00,791,797.5
29362,25/09/2022,6:40:00,1043,1051.5
29363,25/09/2022,6:50:00,1718,1732.1
29364,25/09/2022,7:00:00,1251,1261.2
29365,25/09/2022,7:10:00,2709,2731.2
29366,25/09/2022,7:20:00,2962,2986.3
29367,25/09/2022,7:30:00,2284,2302.7
29368,25/09/2022,7:40:00,4251,4285.8
29369,25/09/2022,7:50:00,4640,4678
29370,25/09/2022,8:00:00,5116,5157.9
29371,25/09/2022,8:10:00,5475,5519.8
29372,25/09/2022,8:20:00,5798,5845.5
29373,25/09/2022,8:30:00,6120,6170.1
29374,25/09/2022,8:40:00,6848,6904.1
29375,25/09/2022,8:50:00,7211,7270
29376,25/09/2022,9:00:00,7510,7571.5
29377,25/09/2022,9:10:00,7171,7229.7
29378,25/09/2022,9:20:00,7791,7854.8
29379,25/09/2022,9:30:00,8237,8304.4
29380,25/09/2022,9:40:00,9315,9391.3
29381,25/09/2022,9:50:00,9715,9794.5
29382,25/09/2022,10:00:00,9831,9911.5
29383,25/09/2022,10:10:00,9940,10021.4
29384,25/09/2022,10:20:00,10421,10506.3
29385,25/09/2022,10:30:00,10687,10774.5
29386,25/09/2022,10:40:00,10993,11083
29387,25/09/2022,10:50:00,10855,10943.9
29388,25/09/2022,11:00:00,11133,11224.2
29389,25/09/2022,11:10:00,11353,11446
29390,25/09/2022,11:20:00,11870,11967.2
29391,25/09/2022,11:30:00,11530,11624.4
29392,25/09/2022,11:40:00,9862,9942.7
29393,25/09/2022,11:50:00,12286,12386.6
29394,25/09/2022,12:00:00,10988,11078
29395,25/09/2022,12:10:00,7011,7068.4
29396,25/09/2022,12:20:00,10161,10244.2
29397,25/09/2022,12:30:00,10607,10693.8
29398,25/09/2022,12:40:00,7744,7807.4
29399,25/09/2022,12:50:00,9890,9971
29400,25/09/2022,13:00:00,6904,6960.5
29401,25/09/2022,13:10:00,6129,6179.2
29402,25/09/2022,13:20:00,7133,7191.4
29403,25/09/2022,13:30:00,7935,8000
29404,25/09/2022,13:40:00,10487,10572.9
29405,25/09/2022,13:50:00,10287,10371.2
29406,25/09/2022,14:00:00,9493,9570.7
29407,25/09/2022,14:10:00,8993,9066.6
29408,25/09/2022,14:20:00,8613,8683.5
29409,25/09/2022,14:30:00,8436,8505.1
29410,25/09/2022,14:40:00,8169,8235.9
29411,25/09/2022,14:50:00,7305,7364.8
29412,25/09/2022,15:00:00,7060,7117.8
29413,25/09/2022,15:10:00,6498,6551.2
29414,25/09/2022,15:20:00,5950,5998.7
29415,25/09/2022,15:30:00,5420,5464.4
29416,25/09/2022,15:40:00,4949,4989.5
29417,25/09/2022,15:50:00,4501,4537.9
29418,25/09/2022,16:00:00,4067,4100.3
29419,25/09/2022,16:10:00,3587,3616.4
29420,25/09/2022,16:20:00,3176,3202
29421,25/09/2022,16:30:00,2663,2684.8
29422,25/09/2022,16:40:00,2222,2240.2
29423,25/09/2022,16:50:00,1810,1824.8
29424,25/09/2022,17:00:00,1441,1452.8
29425,25/09/2022,17:10:00,1092,1100.9
29426,25/09/2022,17:20:00,750,756.1
29427,25/09/2022,17:30:00,496,500.1
29428,25/09/2022,17:40:00,291,293.4
29429,25/09/2022,17:50:00,127,128
29430,25/09/2022,18:00:00,39,39.3
29431,25/09/2022,18:10:00,6,6
29432,25/09/2022,18:20:00,0,0
29433,25/09/2022,18:30:00,0,0
29434,25/09/2022,18:40:00,0,0
29435,25/09/2022,18:50:00,0,0
29436,25/09/2022,19:00:00,0,0
29437,25/09/2022,19:10:00,0,0
29438,25/09/2022,19:20:00,0,0
29439,25/09/2022,19:30:00,0,0
29440,25/09/2022,19:40:00,0,0
29441,25/09/2022,19:50:00,0,0
29442,25/09/2022,20:00:00,0,0
29443,25/09/2022,20:10:00,0,0
29444,25/09/2022,20:20:00,0,0
29445,25/09/2022,20:30:00,0,0
29446,25/09/2022,20:40:00,0,0
29447,25/09/2022,20:50:00,0,0
29448,25/09/2022,21:00:00,0,0
29449,25/09/2022,21:10:00,0,0
29450,25/09/2022,21:20:00,0,0
29451,25/09/2022,21:30:00,0,0
29452,25/09/2022,21:40:00,0,0
29453,25/09/2022,21:50:00,0,0
29454,25/09/2022,22:00:00,0,0
29455,25/09/2022,22:10:00,0,0
29456,25/09/2022,22:20:00,0,0
29457,25/09/2022,22:30:00,0,0
29458,25/09/2022,22:40:00,0,0
29459,25/09/2022,22:50:00,0,0
29460,25/09/2022,23:00:00,0,0
29461,25/09/2022,23:10:00,0,0
29462,25/09/2022,23:20:00,0,0
29463,25/09/2022,23:30:00,0,0
29464,25/09/2022,23:40:00,0,0
29465,25/09/2022,23:50:00,0,0
29466,25/09/2022,24:00:00,0,0
29467,26/09/2022,0:10:00,0,0
29468,26/09/2022,0:20:00,0,0
29469,26/09/2022,0:30:00,0,0
29470,26/09/2022,0:40:00,0,0
29471,26/09/2022,0:50:00,0,0
29472,26/09/2022,1:00:00,0,0
29473,26/09/2022,1:10:00,0,0
29474,26/09/2022,1:20:00,0,0
29475,26/09/2022,1:30:00,0,0
29476,26/09/2022,1:40:00,0,0
29477,26/09/2022,1:50:00,0,0
29478,26/09/2022,2:00:00,0,0
29479,26/09/2022,2:10:00,0,0
29480,26/09/2022,2:20:00,0,0
29481,26/09/2022,2:30:00,0,0
29482,26/09/2022,2:40:00,0,0
29483,26/09/2022,2:50:00,0,0
29484,26/09/2022,3:00:00,0,0
29485,26/09/2022,3:10:00,0,0
29486,26/09/2022,3:20:00,0,0
29487,26/09/2022,3:30:00,0,0
29488,26/09/2022,3:40:00,0,0
29489,26/09/2022,3:50:00,0,0
29490,26/09/2022,4:00:00,0,0
29491,26/09/2022,4:10:00,0,0
29492,26/09/2022,4:20:00,0,0
29493,26/09/2022,4:30:00,0,0
29494,26/09/2022,4:40:00,0,0
29495,26/09/2022,4:50:00,0,0
29496,26/09/2022,5:00:00,0,0
29497,26/09/2022,5:10:00,0,0
29498,26/09/2022,5:20:00,0,0
29499,26/09/2022,5:30:00,1,1
29500,26/09/2022,5:40:00,22,22.2
29501,26/09/2022,5:50:00,84,84.7
29502,26/09/2022,6:00:00,190,191.6
29503,26/09/2022,6:10:00,356,358.9
29504,26/09/2022,6:20:00,575,579.7
29505,26/09/2022,6:30:00,840,846.9
29506,26/09/2022,6:40:00,1142,1151.4
29507,26/09/2022,6:50:00,1401,1412.5
29508,26/09/2022,7:00:00,1393,1404.4
29509,26/09/2022,7:10:00,2334,2353.1
29510,26/09/2022,7:20:00,2838,2861.2
29511,26/09/2022,7:30:00,2174,2191.8
29512,26/09/2022,7:40:00,2644,2665.6
29513,26/09/2022,7:50:00,2528,2548.7
29514,26/09/2022,8:00:00,2663,2684.8
29515,26/09/2022,8:10:00,4918,4958.3
29516,26/09/2022,8:20:00,3346,3373.4
29517,26/09/2022,8:30:00,3193,3219.1
29518,26/09/2022,8:40:00,3709,3739.4
29519,26/09/2022,8:50:00,4500,4536.8
29520,26/09/2022,9:00:00,4799,4838.3
29521,26/09/2022,9:10:00,4625,4662.9
29522,26/09/2022,9:20:00,5323,5366.6
29523,26/09/2022,9:30:00,6149,6199.3
29524,26/09/2022,9:40:00,6410,6462.5
29525,26/09/2022,9:50:00,7187,7245.8
29526,26/09/2022,10:00:00,8040,8105.8
29527,26/09/2022,10:10:00,7502,7563.4
29528,26/09/2022,10:20:00,8699,8770.2
29529,26/09/2022,10:30:00,10083,10165.6
29530,26/09/2022,10:40:00,10688,10775.5
29531,26/09/2022,10:50:00,9852,9932.7
29532,26/09/2022,11:00:00,10138,10221
29533,26/09/2022,11:10:00,10113,10195.8
29534,26/09/2022,11:20:00,10160,10243.2
29535,26/09/2022,11:30:00,8129,8195.6
29536,26/09/2022,11:40:00,10418,10503.3
29537,26/09/2022,11:50:00,10158,10241.2
29538,26/09/2022,12:00:00,10762,10850.1
29539,26/09/2022,12:10:00,10863,10951.9
29540,26/09/2022,12:20:00,10840,10928.8
29541,26/09/2022,12:30:00,10706,10793.7
29542,26/09/2022,12:40:00,10515,10601.1
