"","5","8","12","16","20","24"
"TRINITY_DN2836_c0_g1",43,47,62,110,72,60
"TRINITY_DN2831_c0_g1",122,194,186,186,165,161
"TRINITY_DN2861_c0_g1",44,46,53,19,52,25
"TRINITY_DN2814_c0_g1",14,13,16,31,17,4
"TRINITY_DN2841_c0_g1",46,49,60,88,77,39
"TRINITY_DN2811_c0_g1",99,132,130,183,148,184
"TRINITY_DN2830_c0_g1",247,234,184,224,326,202
"TRINITY_DN2830_c1_g1",79,56,15,18,45,43
"TRINITY_DN2830_c3_g1",668,1400,604,926,1547,808
"TRINITY_DN2839_c0_g1",295,177,237,221,183,108
"TRINITY_DN2876_c0_g1",106,118,107,136,133,141
"TRINITY_DN2800_c0_g1",69,73,16,54,42,38
"TRINITY_DN2843_c0_g1",48,57,28,66,59,54
"TRINITY_DN2843_c2_g1",5,21,13,8,4,20
"TRINITY_DN2819_c1_g1",8,30,22,19,24,19
"TRINITY_DN2897_c0_g1",97,134,123,152,159,102
"TRINITY_DN2866_c0_g1",529,657,742,742,622,769
"TRINITY_DN2892_c0_g1",94,196,177,250,204,164
"TRINITY_DN2835_c0_g1",83,59,44,93,78,82
"TRINITY_DN2871_c0_g1",122,121,91,106,143,207
"TRINITY_DN2832_c0_g1",128,152,109,163,169,140
"TRINITY_DN2810_c0_g1",95,121,67,87,92,67
"TRINITY_DN2855_c0_g1",88,116,189,86,153,120
"TRINITY_DN2885_c0_g1",83,143,92,166,162,60
"TRINITY_DN2844_c0_g1",18,23,20,17,51,23
"TRINITY_DN2896_c0_g1",79,104,122,126,120,113
"TRINITY_DN2896_c3_g1",45,29,18,28,23,19
"TRINITY_DN2898_c0_g1",219,272,248,300,305,151
"TRINITY_DN2813_c0_g1",23,0,15,23,23,10
"TRINITY_DN2880_c0_g1",133,135,194,223,190,180
"TRINITY_DN2822_c0_g1",220,365,259,416,334,249
"TRINITY_DN2912_c0_g1",79,202,132,132,136,0
"TRINITY_DN2912_c0_g5",33,25,32,5,29,12
"TRINITY_DN2995_c0_g1",17,69,9,35,20,27
"TRINITY_DN2909_c0_g1",132,150,131,148,177,115
"TRINITY_DN2909_c1_g1",44,80,22,80,74,66
"TRINITY_DN2907_c0_g2",229,155,215,226,221,178
"TRINITY_DN2907_c0_g5",12,9,8,12,19,22
"TRINITY_DN2929_c0_g1",128,27,166,115,113,81
"TRINITY_DN2929_c2_g1",77,4,35,6,20,24
"TRINITY_DN2976_c0_g1",22,11,12,18,14,6
"TRINITY_DN2975_c2_g1",26,7,52,38,5,4
"TRINITY_DN2975_c2_g2",16,16,68,46,10,0
"TRINITY_DN2983_c0_g1",90,255,199,187,182,225
"TRINITY_DN2940_c0_g1",112,128,114,187,89,179
"TRINITY_DN2914_c0_g1",176,126,140,210,223,133
"TRINITY_DN2914_c1_g2",27,102,5,7,18,26
"TRINITY_DN2914_c2_g1",51,26,30,22,69,20
"TRINITY_DN2901_c0_g1",61,42,104,105,63,68
"TRINITY_DN2933_c0_g1",200,233,229,263,199,243
"TRINITY_DN2964_c0_g1",166,232,238,234,230,232
"TRINITY_DN2944_c0_g1",115,185,134,203,205,99
"TRINITY_DN2974_c0_g1",25,39,28,20,30,21
"TRINITY_DN2974_c1_g2",96,59,69,77,148,123
"TRINITY_DN2930_c0_g1",81,136,89,88,118,102
"TRINITY_DN2947_c1_g1",47,66,55,41,60,82
"TRINITY_DN2902_c0_g3",1,2,18,13,23,6
"TRINITY_DN2924_c0_g1",1383,2178,1493,1908,2417,1865
"TRINITY_DN2926_c0_g1",67,77,82,66,75,53
"TRINITY_DN2963_c0_g1",219,218,189,225,213,184
"TRINITY_DN2927_c0_g1",74,92,59,102,63,57
"TRINITY_DN2913_c0_g1",177,285,186,184,275,328
"TRINITY_DN2996_c0_g1",159,159,190,200,226,109
"TRINITY_DN2951_c0_g1",178,197,277,243,317,188
"TRINITY_DN2934_c0_g2",32,24,46,37,37,31
"TRINITY_DN2903_c0_g1",57,34,26,94,59,58
"TRINITY_DN2956_c1_g1",116,138,136,98,111,76
"TRINITY_DN2905_c0_g1",20,27,29,14,36,41
"TRINITY_DN2988_c0_g1",105,104,95,125,71,85
"TRINITY_DN2988_c1_g1",8,54,12,23,5,71
"TRINITY_DN2987_c0_g1",90,79,86,104,89,58
"TRINITY_DN2939_c0_g1",59,130,137,106,163,74
"TRINITY_DN2968_c0_g1",120,144,112,126,128,116
"TRINITY_DN2990_c0_g1",423,728,709,551,580,517
"TRINITY_DN2990_c1_g1",23,65,41,29,39,65
"TRINITY_DN2989_c0_g1",19,31,14,49,25,7
"TRINITY_DN2981_c0_g1",10,15,13,15,14,31
"TRINITY_DN2997_c0_g1",299,265,228,260,308,208
"TRINITY_DN2979_c0_g1",16,49,32,51,56,31
"TRINITY_DN2925_c0_g1",97,86,62,65,80,54
"TRINITY_DN2958_c0_g1",47,116,60,74,80,75
"TRINITY_DN2952_c0_g1",137,73,148,135,130,73
"TRINITY_DN2952_c2_g1",377,380,308,517,377,338
"TRINITY_DN2952_c6_g1",11,22,19,27,7,31
"TRINITY_DN2920_c1_g1",2,23,16,5,27,6
"TRINITY_DN2922_c0_g1",70,27,74,67,56,25
"TRINITY_DN2980_c0_g1",314,366,379,354,415,154
"TRINITY_DN2980_c3_g1",63,65,42,67,74,28
"TRINITY_DN2945_c0_g1",24,10,37,17,28,6
"TRINITY_DN2948_c0_g2",49,40,38,59,49,65
"TRINITY_DN2908_c0_g1",262,316,299,322,356,267
"TRINITY_DN2998_c0_g1",124,282,102,221,186,128
"TRINITY_DN2998_c1_g1",36,34,39,29,28,29
"TRINITY_DN2918_c1_g1",17,95,126,24,104,45
"TRINITY_DN2918_c2_g2",17,59,24,65,20,38
"TRINITY_DN2932_c0_g1",89,136,132,150,167,84
"TRINITY_DN2932_c1_g1",23,43,43,27,26,24
"TRINITY_DN2932_c2_g1",6,32,16,32,29,0
"TRINITY_DN2950_c0_g1",176,134,224,173,173,166
"TRINITY_DN2935_c0_g1",210,161,124,188,207,163
"TRINITY_DN2935_c0_g2",7,28,35,37,31,24
"TRINITY_DN2937_c0_g1",83,43,21,152,76,12
"TRINITY_DN2937_c1_g1",39,35,19,37,0,0
"TRINITY_DN2972_c0_g1",277,234,226,348,432,218
"TRINITY_DN2910_c0_g2",11,28,12,6,17,9
"TRINITY_DN2960_c0_g1",63,60,70,27,38,44
"TRINITY_DN2973_c0_g1",93,85,117,131,81,124
"TRINITY_DN2966_c0_g1",99,92,17,64,61,103
"TRINITY_DN2986_c0_g1",212,328,328,183,361,211
"TRINITY_DN2984_c0_g1",17,33,13,26,33,30
"TRINITY_DN2941_c0_g1",66,84,39,88,123,84
"TRINITY_DN2923_c0_g1",53,86,61,129,99,64
"TRINITY_DN2982_c0_g1",50,270,181,110,64,113
"TRINITY_DN2938_c0_g1",72,80,84,118,126,141
"TRINITY_DN2962_c0_g2",85,99,103,91,52,94
"TRINITY_DN2993_c0_g1",33,15,24,19,9,14
"TRINITY_DN2992_c1_g2",105,174,214,157,206,140
"TRINITY_DN2992_c2_g1",193,261,281,231,327,214
"TRINITY_DN2992_c4_g1",10,17,22,9,15,18
"TRINITY_DN2999_c0_g1",521,588,749,620,785,763
"TRINITY_DN2955_c0_g3",17,15,26,46,17,0
"TRINITY_DN2961_c0_g1",112,133,142,107,133,184
"TRINITY_DN2961_c1_g1",142,200,214,350,370,427
"TRINITY_DN2949_c0_g1",95,225,55,71,69,129
"TRINITY_DN2916_c0_g1",214,177,238,154,174,183
"TRINITY_DN2904_c0_g1",22,17,17,35,11,20
"TRINITY_DN2904_c1_g1",17,5,10,11,7,14
"TRINITY_DN2904_c2_g1",17,42,28,38,46,21
"TRINITY_DN2977_c0_g1",18,29,50,13,20,23
"TRINITY_DN2977_c1_g1",26,63,74,132,65,81
"TRINITY_DN2965_c0_g1",34,66,34,65,59,41
"TRINITY_DN2928_c0_g1",39,53,45,56,48,36
"TRINITY_DN2957_c0_g1",89,221,191,302,256,181
"TRINITY_DN3115_c0_g1",162,206,216,281,256,280
"TRINITY_DN3148_c0_g1",31,22,23,15,31,34
"TRINITY_DN3198_c0_g1",379,499,405,525,422,446
"TRINITY_DN3189_c0_g1",63,76,89,93,110,37
"TRINITY_DN3184_c0_g1",259,369,338,428,507,305
"TRINITY_DN3178_c0_g1",36,40,86,90,73,47
"TRINITY_DN3190_c0_g1",35,19,33,46,56,16
"TRINITY_DN3190_c1_g1",78,86,61,58,72,58
"TRINITY_DN3101_c0_g1",53,37,46,62,66,52
"TRINITY_DN3187_c0_g1",87,140,133,114,11,77
"TRINITY_DN3187_c3_g2",25,60,25,66,47,33
"TRINITY_DN3167_c0_g1",25,4,13,1,26,12
"TRINITY_DN3196_c0_g1",107,96,136,238,117,144
"TRINITY_DN3196_c1_g1",44,52,92,51,60,57
"TRINITY_DN3196_c3_g1",361,522,695,117,375,462
"TRINITY_DN3116_c0_g1",423,530,592,542,481,486
"TRINITY_DN3144_c0_g1",101,185,61,197,156,104
"TRINITY_DN3128_c0_g1",97,201,162,180,183,211
"TRINITY_DN3128_c1_g1",6,20,36,12,9,3
"TRINITY_DN3117_c0_g1",90,133,112,90,133,85
"TRINITY_DN3151_c0_g1",57,63,51,31,50,66
"TRINITY_DN3171_c1_g1",14,8,22,2,31,1
"TRINITY_DN3142_c0_g1",77,68,66,84,116,60
"TRINITY_DN3142_c1_g1",90,86,79,60,131,106
"TRINITY_DN3155_c0_g1",17,25,7,25,55,23
"TRINITY_DN3113_c0_g2",89,128,119,123,149,96
"TRINITY_DN3147_c0_g1",35,46,39,51,101,30
"TRINITY_DN3137_c0_g1",78,106,67,98,89,77
"TRINITY_DN3193_c0_g1",44,95,102,102,78,81
"TRINITY_DN3193_c1_g1",212,238,380,385,345,368
"TRINITY_DN3132_c0_g1",590,805,600,906,901,982
"TRINITY_DN3194_c0_g2",163,112,190,163,227,185
"TRINITY_DN3157_c0_g1",326,430,363,418,544,322
"TRINITY_DN3161_c0_g1",12,10,2,2,11,16
"TRINITY_DN3112_c0_g1",119,98,144,133,102,76
"TRINITY_DN3112_c1_g2",23,28,61,32,44,61
"TRINITY_DN3112_c2_g1",38,73,43,57,60,30
"TRINITY_DN3112_c3_g1",80,72,19,4,6,9
"TRINITY_DN3165_c0_g1",298,505,370,455,486,468
"TRINITY_DN3166_c0_g1",63,59,34,82,106,67
"TRINITY_DN3166_c0_g2",102,108,97,116,100,87
"TRINITY_DN3106_c0_g1",91,109,59,105,82,59
"TRINITY_DN3118_c0_g2",63,43,65,30,65,98
"TRINITY_DN3140_c1_g1",35,83,126,117,121,95
"TRINITY_DN3172_c0_g1",371,586,337,309,569,330
"TRINITY_DN3172_c1_g1",85,70,116,119,125,122
"TRINITY_DN3122_c0_g1",18,23,15,24,25,42
"TRINITY_DN3122_c0_g2",51,66,26,59,40,100
"TRINITY_DN3183_c0_g1",88,99,102,100,89,93
"TRINITY_DN3145_c0_g1",154,204,236,454,273,98
"TRINITY_DN3195_c0_g1",42,49,63,46,97,63
"TRINITY_DN3182_c0_g1",122,202,165,185,177,95
"TRINITY_DN3124_c0_g1",2,16,13,34,9,12
"TRINITY_DN3124_c0_g2",75,141,183,204,116,96
"TRINITY_DN3152_c0_g1",150,148,179,152,149,143
"TRINITY_DN3152_c0_g2",7,16,4,12,6,13
"TRINITY_DN3102_c0_g1",70,115,100,125,109,49
"TRINITY_DN3158_c0_g1",28,62,32,53,15,16
"TRINITY_DN3125_c0_g1",49,45,33,22,20,63
"TRINITY_DN3181_c0_g1",125,260,161,193,264,125
"TRINITY_DN3127_c0_g1",2,8,12,8,15,26
"TRINITY_DN3160_c0_g1",84,77,107,107,89,98
"TRINITY_DN3162_c0_g1",47,59,60,46,19,36
"TRINITY_DN3168_c0_g1",74,136,66,87,117,108
"TRINITY_DN3199_c0_g1",53,66,65,52,52,47
"TRINITY_DN3176_c0_g1",58,167,87,124,81,53
"TRINITY_DN3111_c0_g1",80,78,81,112,80,91
"TRINITY_DN3111_c1_g1",132,162,172,145,227,256
"TRINITY_DN3192_c0_g1",226,341,349,338,338,374
"TRINITY_DN3126_c0_g1",58,105,63,109,69,47
"TRINITY_DN3153_c0_g1",421,482,417,461,495,475
"TRINITY_DN3191_c0_g1",58,64,95,66,139,146
"TRINITY_DN3120_c0_g1",282,357,228,517,339,294
"TRINITY_DN3173_c0_g2",3446,3813,7167,7183,4480,2921
"TRINITY_DN3164_c0_g1",586,574,673,677,643,458
"TRINITY_DN3186_c0_g1",26,20,23,27,9,27
"TRINITY_DN3177_c0_g1",53,97,63,94,98,123
"TRINITY_DN3105_c0_g1",16,30,46,34,78,28
"TRINITY_DN3108_c0_g1",40,47,24,31,33,37
"TRINITY_DN3108_c4_g1",0,11,6,34,18,19
"TRINITY_DN3197_c0_g1",353,382,412,493,458,366
"TRINITY_DN3197_c1_g1",64,94,59,90,95,98
"TRINITY_DN3136_c0_g1",145,84,124,67,183,15
"TRINITY_DN3136_c1_g2",93,65,86,95,89,82
"TRINITY_DN3136_c3_g1",2,18,14,7,13,5
"TRINITY_DN3136_c6_g1",13,29,7,16,14,6
"TRINITY_DN3119_c0_g1",43,73,33,38,38,52
"TRINITY_DN3154_c0_g1",105,136,136,190,192,195
"TRINITY_DN3163_c0_g1",11,18,20,24,43,27
"TRINITY_DN3121_c1_g1",27,59,54,87,46,35
"TRINITY_DN3149_c0_g1",36,42,65,28,51,39
"TRINITY_DN3188_c0_g1",121,121,123,116,203,112
"TRINITY_DN3110_c1_g3",173,79,42,106,99,102
"TRINITY_DN3110_c1_g4",24,34,10,27,107,45
"TRINITY_DN3150_c0_g1",55,112,79,78,174,100
"TRINITY_DN3104_c0_g1",76,107,161,156,259,85
"TRINITY_DN3114_c1_g1",85,58,86,73,69,87
"TRINITY_DN3179_c0_g2",25,69,48,50,39,36
"TRINITY_DN3382_c0_g1",60,33,60,35,38,35
"TRINITY_DN3372_c0_g1",96,103,155,112,176,112
"TRINITY_DN3367_c0_g1",72,253,163,273,224,223
"TRINITY_DN3390_c0_g1",24,40,16,34,31,26
"TRINITY_DN3396_c0_g1",116,162,173,104,143,147
"TRINITY_DN3396_c0_g2",101,128,158,180,188,91
"TRINITY_DN3396_c1_g1",36,35,22,33,39,26
"TRINITY_DN3355_c0_g1",39,28,47,33,46,42
"TRINITY_DN3355_c0_g2",53,34,63,40,61,41
"TRINITY_DN3325_c0_g1",380,472,414,480,622,392
"TRINITY_DN3325_c1_g1",184,307,372,195,287,161
"TRINITY_DN3363_c0_g1",108,182,164,198,205,188
"TRINITY_DN3354_c1_g1",152,251,219,229,290,194
"TRINITY_DN3348_c0_g1",21,16,49,48,20,22
"TRINITY_DN3351_c0_g1",49,85,149,45,197,142
"TRINITY_DN3351_c1_g1",84,171,122,167,135,145
"TRINITY_DN3397_c0_g1",202,279,227,280,404,237
"TRINITY_DN3307_c0_g1",78,95,113,122,117,93
"TRINITY_DN3376_c0_g1",59,94,62,90,82,75
"TRINITY_DN3369_c0_g1",200,284,264,398,227,192
"TRINITY_DN3332_c0_g2",23,25,27,35,58,20
"TRINITY_DN3341_c0_g1",47,86,49,86,99,78
"TRINITY_DN3313_c0_g1",91,137,121,184,104,103
"TRINITY_DN3346_c0_g1",137,279,177,205,321,179
"TRINITY_DN3362_c0_g1",50,63,37,73,120,117
"TRINITY_DN3302_c0_g1",17,63,63,43,45,36
"TRINITY_DN3353_c0_g1",150,177,132,163,199,110
"TRINITY_DN3314_c0_g1",24,56,48,32,70,65
"TRINITY_DN3306_c0_g1",365,214,188,152,453,227
"TRINITY_DN3306_c1_g1",143,113,122,93,192,139
"TRINITY_DN3306_c2_g1",32,46,34,12,24,25
"TRINITY_DN3306_c3_g1",18,10,12,16,30,17
"TRINITY_DN3383_c0_g1",103,94,89,108,142,118
"TRINITY_DN3358_c0_g1",293,362,409,550,389,349
"TRINITY_DN3387_c0_g1",63,74,60,94,104,67
"TRINITY_DN3387_c0_g2",249,295,383,365,468,239
"TRINITY_DN3321_c0_g1",4,10,8,31,27,15
"TRINITY_DN3370_c0_g1",107,130,124,87,118,99
"TRINITY_DN3333_c0_g2",51,52,35,43,41,51
"TRINITY_DN3364_c0_g1",127,208,126,206,171,248
"TRINITY_DN3364_c1_g1",4,29,16,74,26,36
"TRINITY_DN3381_c0_g1",68,86,58,92,83,83
"TRINITY_DN3368_c0_g1",21,21,37,38,33,34
"TRINITY_DN3375_c0_g1",34,62,25,36,37,22
"TRINITY_DN3327_c0_g1",304,401,439,495,359,424
"TRINITY_DN3320_c0_g1",175,153,132,154,242,231
"TRINITY_DN3344_c0_g1",28,27,6,13,15,11
"TRINITY_DN3319_c0_g1",272,395,303,356,390,344
"TRINITY_DN3366_c0_g1",114,143,125,92,160,107
"TRINITY_DN3399_c1_g1",29,2,6,26,39,56
"TRINITY_DN3384_c0_g1",15,4,2,0,23,16
"TRINITY_DN3326_c0_g1",52,122,99,136,193,125
"TRINITY_DN3326_c0_g2",49,85,35,59,44,45
"TRINITY_DN3373_c0_g1",254,399,385,304,424,367
"TRINITY_DN3361_c0_g1",29,7,13,15,9,27
"TRINITY_DN3361_c1_g2",16,40,16,31,51,15
"TRINITY_DN3334_c0_g1",203,447,153,165,150,235
"TRINITY_DN3393_c0_g1",28,39,30,52,78,54
"TRINITY_DN3393_c1_g1",28,15,31,25,28,26
"TRINITY_DN3385_c0_g1",124,190,226,266,250,150
"TRINITY_DN3342_c0_g1",113,139,209,145,162,90
"TRINITY_DN3340_c0_g1",118,182,104,203,151,155
"TRINITY_DN3330_c0_g1",53,77,178,17,51,12
"TRINITY_DN3309_c0_g1",272,362,362,301,379,229
"TRINITY_DN3322_c0_g1",104,57,42,101,52,55
"TRINITY_DN3392_c0_g1",135,278,217,200,184,270
"TRINITY_DN3350_c0_g1",68,88,61,176,114,72
"TRINITY_DN3350_c1_g1",309,214,240,261,307,219
"TRINITY_DN3311_c0_g1",74,23,27,42,69,63
"TRINITY_DN3398_c0_g1",65,96,98,91,72,65
"TRINITY_DN3328_c0_g2",20,21,20,27,24,24
"TRINITY_DN3308_c0_g1",157,210,189,191,200,154
"TRINITY_DN3347_c0_g1",45,98,54,87,88,48
"TRINITY_DN3347_c1_g1",6,8,11,11,7,13
"TRINITY_DN3331_c0_g1",71,91,52,126,95,70
"TRINITY_DN3359_c0_g1",23,32,30,20,23,48
"TRINITY_DN3374_c1_g1",56,48,21,39,52,46
"TRINITY_DN3301_c0_g1",80,175,81,74,94,106
"TRINITY_DN3337_c0_g1",222,288,203,226,280,237
"TRINITY_DN3310_c0_g1",163,270,250,309,297,250
"TRINITY_DN3439_c0_g1",50,116,82,121,124,135
"TRINITY_DN3478_c0_g1",46,118,60,80,76,61
"TRINITY_DN3494_c0_g1",134,181,150,222,267,129
"TRINITY_DN3446_c0_g1",141,235,90,168,164,181
"TRINITY_DN3446_c0_g2",140,179,131,246,99,187
"TRINITY_DN3446_c1_g1",43,8,16,6,16,29
"TRINITY_DN3446_c2_g1",46,88,53,79,48,60
"TRINITY_DN3446_c3_g1",95,153,186,153,212,120
"TRINITY_DN3446_c4_g1",70,80,75,35,82,38
"TRINITY_DN3446_c6_g1",17,14,16,12,12,26
"TRINITY_DN3466_c0_g1",43,148,55,146,211,62
"TRINITY_DN3444_c0_g1",0,11,7,26,17,28
"TRINITY_DN3415_c0_g1",84,65,66,24,103,16
"TRINITY_DN3415_c0_g2",18,4,24,5,30,1
"TRINITY_DN3475_c0_g1",53,167,125,108,128,82
"TRINITY_DN3428_c0_g1",21,29,36,21,30,48
"TRINITY_DN3483_c0_g1",210,216,266,292,308,244
"TRINITY_DN3438_c0_g1",63,179,202,135,104,105
"TRINITY_DN3498_c0_g1",37,55,46,55,45,30
"TRINITY_DN3498_c1_g1",23,24,12,29,17,20
"TRINITY_DN3450_c0_g1",42,29,39,79,44,48
"TRINITY_DN3450_c1_g1",8,6,19,13,13,21
"TRINITY_DN3454_c0_g1",40,16,54,53,57,48
"TRINITY_DN3473_c0_g1",587,789,630,692,768,495
"TRINITY_DN3425_c0_g1",33,38,27,50,55,48
"TRINITY_DN3497_c0_g1",42,29,29,35,37,60
"TRINITY_DN3424_c0_g2",35,27,39,33,52,38
"TRINITY_DN3495_c0_g1",96,91,65,123,135,94
"TRINITY_DN3495_c1_g1",47,61,52,55,68,60
"TRINITY_DN3411_c1_g1",129,120,117,129,133,139
"TRINITY_DN3429_c0_g1",13,10,7,11,25,18
"TRINITY_DN3427_c0_g1",36,47,29,10,40,85
"TRINITY_DN3436_c0_g1",20,17,23,44,17,38
"TRINITY_DN3471_c0_g1",66,180,155,204,62,210
"TRINITY_DN3448_c1_g1",176,170,218,223,115,159
"TRINITY_DN3448_c2_g2",53,34,20,60,53,49
"TRINITY_DN3448_c2_g3",74,92,57,104,80,100
"TRINITY_DN3448_c2_g5",156,185,212,185,230,141
"TRINITY_DN3448_c3_g1",411,409,751,820,592,498
"TRINITY_DN3448_c3_g3",102,63,336,229,90,126
"TRINITY_DN3448_c6_g1",135,115,61,130,186,74
"TRINITY_DN3434_c0_g1",406,672,593,602,723,653
"TRINITY_DN3490_c0_g1",258,411,332,308,362,323
"TRINITY_DN3490_c0_g4",24,16,27,19,23,15
"TRINITY_DN3492_c0_g1",380,362,391,419,433,507
"TRINITY_DN3433_c0_g2",70,57,44,30,41,35
"TRINITY_DN3457_c0_g1",62,73,92,163,147,90
"TRINITY_DN3499_c1_g1",218,174,216,212,222,144
"TRINITY_DN3468_c0_g1",205,376,266,391,355,334
"TRINITY_DN3468_c1_g1",19,12,10,6,11,10
"TRINITY_DN3409_c0_g1",59,99,91,57,48,46
"TRINITY_DN3440_c0_g1",37,50,42,51,73,41
"TRINITY_DN3464_c0_g1",357,410,375,496,608,424
"TRINITY_DN3435_c1_g1",17,22,14,20,46,35
"TRINITY_DN3493_c0_g1",82,53,76,55,116,51
"TRINITY_DN3418_c0_g1",30,63,33,40,82,37
"TRINITY_DN3479_c0_g1",33,98,55,104,95,86
"TRINITY_DN3479_c1_g1",107,118,151,100,136,111
"TRINITY_DN3401_c1_g1",31,81,52,47,109,61
"TRINITY_DN3410_c0_g1",50,60,24,73,51,64
"TRINITY_DN3486_c0_g1",1560,1506,1499,1936,1601,1432
"TRINITY_DN3489_c0_g1",48,68,54,38,39,121
"TRINITY_DN3496_c0_g1",64,57,126,139,142,98
"TRINITY_DN3407_c0_g1",106,112,58,75,134,82
"TRINITY_DN3431_c0_g1",62,145,128,114,153,115
"TRINITY_DN3432_c0_g1",122,114,110,153,223,217
"TRINITY_DN3480_c0_g1",97,182,139,127,213,136
"TRINITY_DN3461_c0_g1",24,20,10,20,50,12
"TRINITY_DN3443_c0_g1",76,75,65,55,61,33
"TRINITY_DN3463_c0_g1",22,32,41,54,47,28
"TRINITY_DN3462_c0_g1",319,588,358,504,372,361
"TRINITY_DN3452_c0_g1",129,100,64,138,95,94
"TRINITY_DN3456_c0_g1",126,112,126,89,111,97
"TRINITY_DN3441_c0_g1",30,17,53,39,16,6
"TRINITY_DN3405_c0_g1",80,87,117,105,85,94
"TRINITY_DN3484_c0_g1",42,99,50,88,42,73
"TRINITY_DN3422_c0_g1",33,26,52,40,68,59
"TRINITY_DN3588_c0_g1",51,71,31,50,53,58
"TRINITY_DN3575_c0_g1",125,163,189,226,269,225
"TRINITY_DN3556_c0_g1",86,142,129,156,134,138
"TRINITY_DN3517_c0_g1",36,18,72,38,85,62
"TRINITY_DN3516_c0_g1",167,227,158,137,202,156
"TRINITY_DN3547_c0_g1",29,55,66,8,28,39
"TRINITY_DN3547_c1_g1",76,15,48,23,52,43
"TRINITY_DN3547_c12_g1",30,42,29,36,42,21
"TRINITY_DN3562_c0_g1",108,159,103,194,194,100
"TRINITY_DN3562_c1_g1",29,37,22,44,36,21
"TRINITY_DN3540_c0_g1",79,142,118,137,137,139
"TRINITY_DN3570_c0_g1",62,107,33,62,81,59
"TRINITY_DN3567_c0_g1",4,11,15,14,20,15
"TRINITY_DN3599_c0_g1",26,55,78,25,20,10
"TRINITY_DN3508_c0_g1",70,118,134,99,80,88
"TRINITY_DN3564_c2_g1",83,70,73,71,69,68
"TRINITY_DN3542_c0_g1",56,46,15,73,45,13
"TRINITY_DN3513_c0_g1",1,2,11,9,17,23
"TRINITY_DN3589_c0_g1",66,106,73,77,86,48
"TRINITY_DN3589_c0_g2",84,214,246,188,180,184
"TRINITY_DN3589_c2_g1",25,17,26,16,25,41
"TRINITY_DN3589_c4_g1",475,839,908,861,445,706
"TRINITY_DN3530_c0_g1",56,85,73,78,68,64
"TRINITY_DN3510_c0_g1",258,394,285,334,438,286
"TRINITY_DN3559_c0_g1",141,162,124,209,169,157
"TRINITY_DN3594_c0_g1",56,55,80,83,65,53
"TRINITY_DN3571_c0_g2",20,19,11,6,25,21
"TRINITY_DN3522_c0_g1",2,26,28,16,24,15
"TRINITY_DN3538_c0_g1",145,345,218,132,283,93
"TRINITY_DN3504_c0_g1",75,87,78,120,107,87
"TRINITY_DN3502_c0_g1",56,153,118,168,184,134
"TRINITY_DN3502_c1_g1",17,19,2,14,13,2
"TRINITY_DN3551_c0_g2",52,27,24,0,17,78
"TRINITY_DN3551_c0_g3",10,10,18,21,14,9
"TRINITY_DN3552_c0_g1",8,29,16,32,15,5
"TRINITY_DN3534_c0_g1",324,335,395,470,460,338
"TRINITY_DN3534_c1_g1",22,24,28,17,44,30
"TRINITY_DN3534_c3_g1",44,46,26,79,81,91
"TRINITY_DN3544_c0_g1",100,189,173,188,245,178
"TRINITY_DN3568_c0_g1",255,381,305,391,416,357
"TRINITY_DN3586_c1_g1",1300,1429,1578,1771,1712,1793
"TRINITY_DN3592_c0_g2",31,14,25,7,6,18
"TRINITY_DN3596_c0_g1",64,95,49,55,56,55
"TRINITY_DN3537_c0_g1",73,90,51,56,47,50
"TRINITY_DN3527_c0_g1",71,103,65,39,59,107
"TRINITY_DN3565_c1_g1",27,59,25,50,53,40
"TRINITY_DN3574_c0_g1",203,195,160,195,312,198
"TRINITY_DN3574_c1_g1",47,22,64,77,58,48
"TRINITY_DN3548_c0_g1",66,110,91,164,80,124
"TRINITY_DN3505_c0_g2",34,36,32,22,67,25
"TRINITY_DN3597_c0_g1",15,24,13,37,31,28
"TRINITY_DN3580_c0_g1",75,93,64,84,94,58
"TRINITY_DN3541_c0_g1",36,50,69,29,44,29
"TRINITY_DN3566_c0_g1",139,218,255,284,202,172
"TRINITY_DN3501_c0_g1",224,412,348,440,376,363
"TRINITY_DN3598_c0_g1",376,435,372,499,479,389
"TRINITY_DN3561_c0_g1",51,121,114,61,140,90
"TRINITY_DN3561_c1_g1",163,154,162,270,166,83
"TRINITY_DN3549_c0_g1",225,214,262,253,295,224
"TRINITY_DN3554_c0_g1",237,242,250,210,208,238
"TRINITY_DN3554_c1_g1",219,274,270,259,331,352
"TRINITY_DN3554_c2_g1",17,5,5,13,21,5
"TRINITY_DN3554_c4_g1",14,4,18,26,32,12
"TRINITY_DN3555_c0_g1",87,194,155,138,191,166
"TRINITY_DN3509_c0_g1",10,27,25,18,27,15
"TRINITY_DN3535_c0_g1",103,104,123,91,163,111
"TRINITY_DN3520_c0_g1",124,205,151,168,238,174
"TRINITY_DN3584_c0_g1",12,18,27,24,18,40
"TRINITY_DN3525_c0_g1",121,114,138,99,215,93
"TRINITY_DN3519_c0_g1",48,80,69,132,98,56
"TRINITY_DN3521_c0_g2",46,43,41,71,79,55
"TRINITY_DN3583_c0_g1",26,26,13,14,22,6
"TRINITY_DN3514_c0_g1",76,52,21,22,57,28
"TRINITY_DN3576_c2_g1",56,85,115,86,104,73
"TRINITY_DN3576_c4_g1",60,46,41,42,43,37
"TRINITY_DN3581_c0_g1",33,59,25,55,82,36
"TRINITY_DN3563_c0_g1",50,81,69,92,85,84
