"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","contrast","gene","direction"
"1788",287.831831866047,1.94882006943182,0.371242235502283,5.24945677798517,1.52548385774204e-07,3.77711781113859e-06,"parental history","TRINITY_DN6094_c0_g1","upregulated"
"1789",136.719800297945,2.11495052789314,0.314829893935963,6.71775637774513,1.84543889207529e-11,9.52458444399803e-10,"parental history","TRINITY_DN6063_c1_g1","upregulated"
"1790",70.0668339133988,-1.32231789609986,0.474642815717849,-2.7859220708945,0.00533757019386549,0.0317407784553068,"parental history","TRINITY_DN6059_c0_g1","downregulated"
"1791",1156.67996125052,-3.72583799577788,0.866633941031824,-4.29920618080322,1.71410954288236e-05,0.000259786225065613,"parental history","TRINITY_DN6099_c0_g1","downregulated"
"1792",23.7378555750704,-1.68372458293876,0.629557382683359,-2.67445768924546,0.00748502205763225,0.0412067322430443,"parental history","TRINITY_DN7602_c0_g1","downregulated"
"1793",69.7040764370119,2.72281972046203,0.5507888883949,4.943490651013,7.67360317066312e-07,1.58646487910782e-05,"parental history","TRINITY_DN7605_c0_g1","upregulated"
"1794",12.9382220933853,-2.62322504994005,0.904117075861206,-2.90142186225311,0.00371473409536706,0.0241181439757427,"parental history","TRINITY_DN7696_c0_g1","downregulated"
"1795",393.754666289693,-0.972265246371915,0.248280897343288,-3.91598893340394,9.0034378011365e-05,0.00110124515042404,"parental history","TRINITY_DN7648_c0_g1","downregulated"
"1796",44.3280497499001,-1.44612574275236,0.492909770623288,-2.93385489381499,0.00334780680780196,0.0221688503397034,"parental history","TRINITY_DN7693_c0_g1","downregulated"
"1797",136.926314233242,0.959657680611164,0.333554418105547,2.87706481617491,0.00401393138374596,0.0256119936487731,"parental history","TRINITY_DN7601_c0_g1","upregulated"
"1798",672.30188654259,2.06095536591155,0.262485971997612,7.85167813055663,4.10506923995189e-15,3.96918625181931e-13,"parental history","TRINITY_DN7688_c0_g1","upregulated"
"1799",136.384355735811,2.09741042711517,0.388317549138396,5.40127643411668,6.61683674775963e-08,1.75191360477511e-06,"parental history","TRINITY_DN7637_c0_g1","upregulated"
"1800",242.081681396373,2.01071182495235,0.320063812991732,6.28222167997571,3.33768450600173e-10,1.3561118669731e-08,"parental history","TRINITY_DN7636_c1_g1","upregulated"
"1801",42.1177204975235,1.5485435941506,0.485079515053748,3.19235000880014,0.00141120215852954,0.0110785896073257,"parental history","TRINITY_DN7633_c0_g1","upregulated"
"1802",103.200820963015,3.15623453512567,0.399328399091636,7.9038569315512,2.70403369309603e-15,2.68243654087195e-13,"parental history","TRINITY_DN7646_c0_g1","upregulated"
"1803",239.627371293041,-1.20980476101695,0.353929522295146,-3.41820810304735,0.000630348907503999,0.00573204777377297,"parental history","TRINITY_DN8540_c0_g1","downregulated"
"1804",157.869387241256,1.85704536024668,0.358491536700076,5.18016513678631,2.21689556754843e-07,5.28956613415673e-06,"parental history","TRINITY_DN8575_c0_g1","upregulated"
"1805",2604.48568581137,1.10919211990509,0.255777982469836,4.33654261087894,1.44741378137607e-05,0.000222904640504861,"parental history","TRINITY_DN8520_c0_g1","upregulated"
"1806",148.567241603919,0.979586718559117,0.328854531815184,2.97878430670265,0.00289394414900385,0.0198521709763502,"parental history","TRINITY_DN8541_c0_g1","upregulated"
"1807",783.143907137879,2.02455196057356,0.342798576738835,5.90595206034357,3.5061592918183e-09,1.14975566215746e-07,"parental history","TRINITY_DN9300_c0_g1","upregulated"
"1808",18.0280252624059,-2.75368892407781,0.910818696690817,-3.02331181176067,0.00250024479744593,0.0176381954590652,"parental history","TRINITY_DN9366_c0_g1","downregulated"
"1809",1849.86284067796,1.51042309765625,0.302822378714963,4.98781861520863,6.10648593365174e-07,1.29928670763785e-05,"parental history","TRINITY_DN9338_c0_g1","upregulated"
"1810",129.430865109942,1.04489578610753,0.31738152695848,3.29223882725924,0.000993931672436397,0.00828837017456924,"parental history","TRINITY_DN9364_c0_g1","upregulated"
"1811",26.9151840257925,-1.88379099466305,0.692097766966027,-2.72185677309882,0.0064916270781269,0.0368808430169374,"parental history","TRINITY_DN9765_c0_g1","downregulated"
"1812",776.651525067638,1.85369961781591,0.367252707043988,5.04747707031571,4.4768248035164e-07,9.88329341612896e-06,"parental history","TRINITY_DN9743_c0_g3","upregulated"
"1813",189.857473405587,1.11214976693328,0.287036499258565,3.87459354404767,0.000106802811860094,0.00127470824748957,"parental history","TRINITY_DN9748_c0_g1","upregulated"
"1814",190.422642889973,1.16254717193556,0.28875597057648,4.02605414397016,5.67206337019889e-05,0.000741884521460004,"parental history","TRINITY_DN9731_c0_g1","upregulated"
"1815",82.6184174442134,1.32338798206838,0.399922458646288,3.3091114376221,0.000935925771696164,0.00788210474873335,"parental history","TRINITY_DN9745_c0_g1","upregulated"
"1816",185.917830564602,-1.30990828283005,0.393202488608908,-3.33138350030365,0.000864154623071582,0.00739108897275478,"parental history","TRINITY_DN9738_c0_g1","downregulated"
"1817",171.413464376843,1.04414633332046,0.307477817983205,3.39584279662571,0.000684176420388405,0.0061016714385719,"parental history","TRINITY_DN9799_c0_g1","upregulated"
"1818",21.4333572876941,-1.9354410403927,0.666959568798331,-2.9018866074293,0.00370922776001226,0.0241028806846905,"parental history","TRINITY_DN9702_c0_g1","downregulated"
"1819",464.766823620053,2.14574818870297,0.267573670109405,8.01928002791016,1.0636676790766e-15,1.12844799536481e-13,"parental history","TRINITY_DN9945_c0_g1","upregulated"
"1820",157.072394979003,1.26126692539088,0.335540733488764,3.75890853035021,0.00017065620894363,0.00190439364794144,"parental history","TRINITY_DN9922_c0_g1","upregulated"
"1821",54.3817793220854,1.4463988021642,0.534797275518665,2.70457399163343,0.00683920363778389,0.0383703687015881,"parental history","TRINITY_DN9965_c0_g1","upregulated"
"1822",139.870012275613,1.27804700339289,0.306666650860941,4.16754479107812,3.07898025258064e-05,0.00043352609510299,"parental history","TRINITY_DN9911_c0_g1","upregulated"
"1823",50.0254486014324,2.06627516239521,0.521811291495852,3.95981305132726,7.50084591838827e-05,0.000942355453085671,"parental history","TRINITY_DN9992_c0_g1","upregulated"
"1824",188.64065164962,-1.05781025238779,0.303473688248993,-3.48567369544037,0.000490899408705586,0.00465805606633245,"parental history","TRINITY_DN9950_c0_g1","downregulated"
"1825",122.041578148417,0.935729854081971,0.324302599384246,2.88536032661669,0.0039096590178569,0.0250898759404525,"parental history","TRINITY_DN9986_c0_g1","upregulated"
"1826",210.025517591739,2.22345207113888,0.329296947760561,6.7521186766529,1.4570161593482e-11,7.70201933092129e-10,"parental history","TRINITY_DN9986_c1_g1","upregulated"
"1827",422.392183352083,5.84521695401995,0.840502282099536,6.9544331746713,3.53982381913545e-12,2.02538908183267e-10,"parental history","TRINITY_DN9998_c0_g1","upregulated"
"1828",180.940599051134,-1.2573092633883,0.299340235174518,-4.20026817529315,2.66599016806394e-05,0.000384229545259555,"parental history","TRINITY_DN10328_c0_g1","downregulated"
