"","Date.Time","light.logger.1_Temp","light.logger.1_Light","light.logger.2_Temp","light.logger.2_Light","light.logger.3_Temp","light.logger.3_Light","light.logger.4_Temp","light.logger.4_Light","light.logger.5_Temp","light.logger.5_Light","light.logger.6_Temp","light.logger.6_Light","light.logger.7_Temp","light.logger.7_Light","light.logger.8_Temp","light.logger.8_Light","light.logger.9_Temp","light.logger.9_Light","light.logger.10_Temp","light.logger.10_Light","light.logger.11_Temp","light.logger.11_Light","light.logger.12_Temp","light.logger.12_Light","light.logger.13_Temp","light.logger.13_Light","light.logger.14_Temp","light.logger.14_Light","light.logger.15_Temp","light.logger.15_Light","light.logger.16_Temp","light.logger.16_Light"
"1128",2022-02-24 05:47:00,19.35,"213",19.35,"38",19.35,"5",19.35,"5",19.35,"66",19.39,"4",19.35,"187",19.39,"9",19.39,"13",19.35,"10",19.3,"13",19.3,"33",19.35,"28",19.39,"7",19.35,"28",19.39,"7"
"1129",2022-02-24 05:48:00,19.3,"213",19.35,"38",19.3,"5",19.39,"5",19.39,"65",19.39,"4",19.35,"187",19.39,"9",19.43,"13",19.3,"10",19.35,"13",19.35,"33",19.43,"28",19.39,"7",19.35,"28",19.43,"7"
"1130",2022-02-24 05:49:00,19.3,"214",19.35,"38",19.3,"5",19.43,"5",19.35,"66",19.39,"4",19.35,"188",19.39,"9",19.39,"13",19.35,"10",19.26,"13",19.35,"33",19.43,"28",19.35,"7",19.35,"28",19.43,"7"
"1131",2022-02-24 05:50:00,19.3,"214",19.35,"38",19.35,"5",19.35,"5",19.35,"66",19.43,"4",19.35,"188",19.43,"9",19.39,"13",19.3,"10",19.35,"13",19.35,"33",19.39,"28",19.39,"7",19.3,"28",19.39,"7"
"1132",2022-02-24 05:51:00,19.35,"212",19.35,"38",19.35,"5",19.39,"5",19.39,"65",19.39,"4",19.35,"188",19.39,"9",19.47,"13",19.35,"10",19.26,"13",19.35,"33",19.35,"28",19.39,"7",19.35,"28",19.39,"7"
"1133",2022-02-24 05:52:00,19.35,"211",19.3,"38",19.3,"5",19.39,"5",19.35,"66",19.35,"4",19.39,"188",19.35,"9",19.39,"13",19.35,"10",19.3,"13",19.3,"33",19.39,"27",19.35,"7",19.3,"27",19.43,"7"
"1134",2022-02-24 05:53:00,19.3,"213",19.35,"38",19.3,"5",19.35,"5",19.39,"66",19.39,"4",19.35,"188",19.39,"9",19.39,"13",19.3,"10",19.3,"13",19.3,"33",19.39,"28",19.39,"7",19.35,"28",19.43,"7"
"1135",2022-02-24 05:54:00,19.3,"212",19.35,"38",19.39,"5",19.35,"5",19.35,"66",19.35,"4",19.35,"188",19.43,"9",19.39,"13",19.3,"10",19.26,"13",19.35,"33",19.39,"28",19.43,"7",19.3,"28",19.43,"7"
"1136",2022-02-24 05:55:00,19.35,"214",19.39,"38",19.39,"5",19.35,"5",19.39,"65",19.39,"4",19.35,"188",19.39,"9",19.39,"13",19.35,"10",19.26,"13",19.35,"33",19.39,"28",19.43,"7",19.35,"28",19.43,"7"
"1137",2022-02-24 05:56:00,19.35,"211",19.35,"38",19.3,"5",19.35,"5",19.35,"65",19.39,"4",19.3,"187",19.35,"9",19.39,"13",19.3,"10",19.26,"13",19.35,"33",19.39,"28",19.35,"7",19.3,"28",19.39,"7"
"1138",2022-02-24 05:57:00,19.3,"213",19.3,"38",19.35,"5",19.35,"5",19.35,"66",19.39,"4",19.35,"188",19.39,"9",19.43,"13",19.3,"10",19.26,"13",19.39,"33",19.39,"28",19.39,"7",19.35,"28",19.39,"7"
"1139",2022-02-24 05:58:00,19.35,"213",19.35,"38",19.35,"5",19.39,"5",19.35,"66",19.39,"4",19.35,"188",19.39,"9",19.43,"13",19.3,"10",19.3,"13",19.35,"33",19.43,"28",19.35,"7",19.26,"28",19.43,"7"
"1140",2022-02-24 05:59:00,19.35,"214",19.35,"38",19.35,"5",19.39,"5",19.35,"66",19.35,"4",19.3,"188",19.39,"9",19.39,"13",19.3,"10",19.26,"13",19.35,"33",19.35,"28",19.39,"7",19.35,"28",19.43,"7"
"1141",2022-02-24 06:00:00,19.26,"214",19.35,"38",19.3,"5",19.43,"5",19.39,"66",19.39,"4",19.35,"188",19.39,"9",19.39,"13",19.35,"18",19.3,"13",19.35,"33",19.35,"28",19.39,"7",19.26,"28",19.39,"7"
"1142",2022-02-24 06:01:00,19.3,"447",19.35,"188",19.3,"140",19.35,"153",19.35,"342",19.39,"83",19.3,"359",19.35,"211",19.39,"264",19.35,"381",19.3,"251",19.35,"129",19.35,"122",19.39,"174",19.3,"122",19.43,"174"
"1143",2022-02-24 06:02:00,19.35,"796",19.35,"478",19.35,"413",19.43,"450",19.39,"797",19.35,"241",19.35,"638",19.35,"609",19.39,"678",19.35,"628",19.3,"722",19.35,"324",19.35,"313",19.35,"543",19.3,"313",19.43,"543"
"1144",2022-02-24 06:03:00,19.35,"1,120",19.35,"750",19.3,"666",19.35,"726",19.35,"1,204",19.39,"388",19.35,"899",19.39,"970",19.47,"1,051",19.35,"907",19.3,"1,137",19.35,"505",19.39,"493",19.39,"876",19.35,"493",19.43,"876"
"1145",2022-02-24 06:04:00,19.35,"1,425",19.39,"985",19.35,"884",19.39,"961",19.39,"1,593",19.39,"515",19.35,"1,139",19.39,"1,298",19.43,"1,411",19.3,"1,140",19.35,"1,526",19.35,"660",19.39,"649",19.39,"1,164",19.35,"649",19.39,"1,164"
"1146",2022-02-24 06:05:00,19.39,"1,807",19.39,"1,280",19.35,"1,153",19.43,"1,260",19.39,"2,085",19.39,"674",19.39,"1,437",19.43,"1,747",19.39,"1,852",19.35,"1,373",19.35,"2,068",19.35,"860",19.43,"861",19.43,"1,571",19.35,"861",19.47,"1,571"
"1147",2022-02-24 06:06:00,19.35,"2,038",19.35,"1,466",19.35,"1,331",19.43,"1,451",19.39,"2,383",19.39,"772",19.35,"1,618",19.43,"1,990",19.47,"2,120",19.39,"1,720",19.35,"2,349",19.35,"980",19.39,"971",19.43,"1,807",19.35,"971",19.43,"1,807"
"1148",2022-02-24 06:07:00,19.39,"2,420",19.39,"1,786",19.35,"1,650",19.43,"1,796",19.43,"2,829",19.39,"1,064",19.35,"1,927",19.39,"2,399",19.43,"2,553",19.35,"1,953",19.39,"2,790",19.35,"1,240",19.43,"1,222",19.43,"2,166",19.3,"1,222",19.43,"2,166"
"1149",2022-02-24 06:08:00,19.39,"2,738",19.39,"2,047",19.39,"1,894",19.43,"2,051",19.43,"3,244",19.43,"1,196",19.39,"2,187",19.43,"2,770",19.43,"2,932",19.35,"2,239",19.39,"3,222",19.35,"1,406",19.43,"1,386",19.43,"2,491",19.3,"1,386",19.56,"2,491"
"1150",2022-02-24 06:09:00,19.43,"3,037",19.39,"2,301",19.35,"2,138",19.43,"2,313",19.39,"3,633",19.43,"1,322",19.39,"2,440",19.43,"3,078",19.47,"3,319",19.39,"2,476",19.39,"3,607",19.39,"1,576",19.43,"1,542",19.43,"2,784",19.35,"1,542",19.52,"2,784"
"1151",2022-02-24 06:10:00,19.39,"3,391",19.43,"2,576",19.39,"2,389",19.47,"2,559",19.47,"4,091",19.39,"1,466",19.43,"2,725",19.43,"3,473",19.52,"3,739",19.35,"2,730",19.43,"4,072",19.39,"1,758",19.43,"1,726",19.47,"3,131",19.35,"1,726",19.52,"3,131"
"1152",2022-02-24 06:11:00,19.43,"3,685",19.39,"2,802",19.39,"2,602",19.43,"2,822",19.47,"4,442",19.43,"1,588",19.43,"2,940",19.47,"3,782",19.52,"4,074",19.39,"3,004",19.39,"4,421",19.35,"1,903",19.47,"1,866",19.47,"3,412",19.39,"1,866",19.52,"3,412"
"1153",2022-02-24 06:12:00,19.43,"3,985",19.43,"3,026",19.39,"2,817",19.47,"3,060",19.52,"4,820",19.43,"1,712",19.43,"3,183",19.52,"4,109",19.56,"4,422",19.43,"3,251",19.39,"4,812",19.39,"2,061",19.43,"2,016",19.47,"3,704",19.35,"2,016",19.56,"3,704"
"1154",2022-02-24 06:13:00,19.43,"4,367",19.43,"3,305",19.43,"3,071",19.43,"3,329",19.52,"5,309",19.43,"1,880",19.47,"3,459",19.52,"4,477",19.6,"4,837",19.43,"3,537",19.47,"5,253",19.39,"2,239",19.47,"2,201",19.47,"4,056",19.35,"2,201",19.52,"4,056"
"1155",2022-02-24 06:14:00,19.43,"4,664",19.47,"3,558",19.47,"3,299",19.52,"3,596",19.56,"5,704",19.39,"2,008",19.52,"3,703",19.52,"4,813",19.6,"5,192",19.47,"3,764",19.43,"5,632",19.43,"2,412",19.47,"2,362",19.52,"4,361",19.39,"2,362",19.56,"4,361"
"1156",2022-02-24 06:15:00,19.43,"5,043",19.47,"3,834",19.43,"3,590",19.47,"3,895",19.6,"6,203",19.47,"2,143",19.47,"3,994",19.52,"5,263",19.6,"5,632",19.47,"4,049",19.52,"6,144",19.43,"2,576",19.52,"2,516",19.47,"4,753",19.35,"2,516",19.6,"4,753"
"1157",2022-02-24 06:16:00,19.52,"5,609",19.52,"4,310",19.52,"4,046",19.52,"4,398",19.56,"6,927",19.43,"2,394",19.52,"4,430",19.52,"5,870",19.56,"6,269",19.47,"4,522",19.52,"6,840",19.43,"2,884",19.52,"2,816",19.52,"5,340",19.39,"2,816",19.6,"5,340"
"1158",2022-02-24 06:17:00,19.56,"6,254",19.47,"4,923",19.47,"4,604",19.52,"4,992",19.6,"7,711",19.43,"2,719",19.52,"4,973",19.52,"6,554",19.65,"6,979",19.47,"5,028",19.52,"7,596",19.47,"3,296",19.52,"3,229",19.52,"6,011",19.39,"3,229",19.65,"6,011"
"1159",2022-02-24 06:18:00,19.52,"6,981",19.47,"5,591",19.47,"5,199",19.47,"5,673",19.6,"8,632",19.47,"3,105",19.52,"5,568",19.6,"7,316",19.69,"7,800",19.47,"5,629",19.56,"8,492",19.43,"3,773",19.56,"3,713",19.56,"6,774",19.43,"3,713",19.69,"6,774"
"1160",2022-02-24 06:19:00,19.56,"7,596",19.52,"6,167",19.56,"5,724",19.56,"6,241",19.65,"9,421",19.47,"3,424",19.56,"6,090",19.65,"7,995",19.69,"8,504",19.52,"6,218",19.56,"9,254",19.47,"4,169",19.56,"4,106",19.56,"7,396",19.43,"4,106",19.65,"7,396"
"1161",2022-02-24 06:20:00,19.6,"8,358",19.6,"6,861",19.52,"6,339",19.56,"6,909",19.6,"10,337",19.47,"3,813",19.56,"6,692",19.6,"8,852",19.69,"9,295",19.56,"6,648",19.56,"10,209",19.47,"4,628",19.56,"4,613",19.56,"8,230",19.47,"4,613",19.69,"8,230"
"1162",2022-02-24 06:21:00,19.6,"8,965",19.56,"7,416",19.52,"6,851",19.6,"7,473",19.73,"11,080",19.47,"4,124",19.6,"7,186",19.65,"9,454",19.73,"9,984",19.56,"7,283",19.6,"10,865",19.47,"5,034",19.56,"4,965",19.6,"8,778",19.43,"4,965",19.73,"8,778"
"1163",2022-02-24 06:22:00,19.65,"9,628",19.6,"8,036",19.56,"7,401",19.6,"8,097",19.73,"11,909",19.52,"4,458",19.6,"7,749",19.65,"10,153",19.82,"10,732",19.56,"7,747",19.65,"11,679",19.52,"5,455",19.56,"5,407",19.6,"9,449",19.52,"5,407",19.77,"9,449"
"1164",2022-02-24 06:23:00,19.6,"10,209",19.65,"8,550",19.6,"7,867",19.65,"8,627",19.73,"12,636",19.52,"4,756",19.69,"8,238",19.73,"10,772",19.86,"11,382",19.6,"8,197",19.69,"12,396",19.52,"5,819",19.65,"5,778",19.65,"10,040",19.47,"5,778",19.77,"10,040"
"1165",2022-02-24 06:24:00,19.69,"10,783",19.6,"9,080",19.56,"8,353",19.69,"9,147",19.77,"13,353",19.56,"5,065",19.69,"8,709",19.73,"11,412",19.82,"12,047",19.6,"8,694",19.73,"13,087",19.56,"6,175",19.6,"6,131",19.65,"10,650",19.47,"6,131",19.82,"10,650"
"1166",2022-02-24 06:25:00,19.73,"11,500",19.69,"9,741",19.6,"8,955",19.69,"9,830",19.82,"14,223",19.56,"5,435",19.73,"9,290",19.77,"12,165",19.9,"12,826",19.6,"9,178",19.77,"13,962",19.56,"6,651",19.65,"6,600",19.69,"11,412",19.52,"6,600",19.82,"11,412"
"1167",2022-02-24 06:26:00,19.73,"12,063",19.73,"10,271",19.65,"9,428",19.73,"10,371",19.86,"14,868",19.56,"5,709",19.73,"9,759",19.82,"12,795",19.86,"13,450",19.6,"9,633",19.82,"14,653",19.6,"6,981",19.69,"6,958",19.69,"11,940",19.6,"6,958",19.9,"11,940"
"1168",2022-02-24 06:27:00,19.77,"12,636",19.69,"10,819",19.69,"9,894",19.73,"10,875",19.9,"15,585",19.56,"6,001",19.82,"10,209",19.82,"13,389",19.95,"14,085",19.65,"10,056",19.77,"15,324",19.6,"7,332",19.69,"7,301",19.77,"12,564",19.52,"7,301",19.9,"12,564"
"1169",2022-02-24 06:28:00,19.77,"13,307",19.73,"11,459",19.65,"10,501",19.77,"11,530",19.9,"16,425",19.6,"6,362",19.73,"10,762",19.86,"14,126",19.95,"14,822",19.65,"10,516",19.86,"16,164",19.6,"7,795",19.73,"7,757",19.73,"13,281",19.6,"7,757",19.9,"13,281"
"1170",2022-02-24 06:29:00,19.82,"13,860",19.73,"11,981",19.69,"10,967",19.82,"12,078",19.95,"17,116",19.65,"6,664",19.82,"11,259",19.86,"14,740",19.99,"15,452",19.69,"11,034",19.86,"16,845",19.65,"8,143",19.73,"8,128",19.77,"13,865",19.6,"8,128",19.9,"13,865"
"1171",2022-02-24 06:30:00,19.82,"14,454",19.82,"12,570",19.73,"11,474",19.82,"12,652",19.99,"17,894",19.6,"6,958",19.82,"11,756",19.9,"15,401",20.03,"16,118",19.69,"11,535",19.86,"17,587",19.65,"8,579",19.73,"8,545",19.77,"14,541",19.6,"8,545",19.99,"14,541"
"1172",2022-02-24 06:31:00,19.82,"15,017",19.82,"13,123",19.73,"12,001",19.82,"13,204",20.03,"18,606",19.65,"7,286",19.86,"12,211",19.9,"16,010",20.07,"16,773",19.73,"11,955",19.9,"18,314",19.65,"8,960",19.77,"8,929",19.82,"15,150",19.65,"8,929",19.99,"15,150"
"1173",2022-02-24 06:32:00,19.9,"15,744",19.77,"13,809",19.77,"12,626",19.82,"13,896",20.03,"19,492",19.65,"7,647",19.9,"12,815",19.95,"16,896",20.07,"17,582",19.73,"12,503",19.95,"19,308",19.65,"9,444",19.73,"9,495",19.86,"16,015",19.65,"9,495",20.03,"16,015"
"1174",2022-02-24 06:33:00,19.9,"16,297",19.86,"14,310",19.77,"13,092",19.82,"14,403",20.07,"20,204",19.69,"7,946",19.9,"13,251",19.99,"17,418",20.16,"18,227",19.82,"12,948",19.95,"19,855",19.65,"9,787",19.82,"9,754",19.86,"16,461",19.6,"9,754",20.07,"16,461"
"1175",2022-02-24 06:34:00,19.95,"16,942",19.86,"14,915",19.82,"13,640",19.9,"15,017",20.07,"21,023",19.65,"8,302",19.9,"13,798",19.99,"18,094",20.12,"18,944",19.73,"13,466",19.99,"20,639",19.73,"10,217",19.82,"10,158",19.86,"17,147",19.65,"10,158",20.12,"17,147"
"1176",2022-02-24 06:35:00,19.95,"17,669",19.86,"15,590",19.82,"14,254",19.86,"15,698",20.12,"21,934",19.65,"8,676",19.95,"14,382",20.03,"18,883",20.16,"19,722",19.82,"13,911",19.99,"21,524",19.73,"10,696",19.82,"10,665",19.86,"17,905",19.65,"10,665",20.12,"17,905"
"1177",2022-02-24 06:36:00,19.99,"18,171",19.86,"16,108",19.86,"14,684",19.95,"16,189",20.12,"22,600",19.73,"8,945",19.99,"14,838",20.03,"19,446",20.25,"20,347",19.86,"14,305",20.03,"22,221",19.77,"11,018",19.9,"11,008",19.9,"18,452",19.65,"11,008",20.2,"18,452"
"1178",2022-02-24 06:37:00,20.03,"18,719",19.86,"16,635",19.86,"15,171",19.95,"16,717",20.16,"23,286",19.77,"9,247",19.99,"15,273",20.07,"20,060",20.25,"20,972",19.82,"14,725",20.07,"22,886",19.73,"11,366",19.86,"11,366",19.9,"19,011",19.69,"11,366",20.16,"19,011"
"1179",2022-02-24 06:38:00,19.99,"19,374",19.95,"17,208",19.95,"15,698",19.95,"17,275",20.2,"24,074",19.73,"9,559",20.03,"15,775",20.12,"20,726",20.29,"21,678",19.82,"15,196",20.07,"23,654",19.77,"11,766",19.9,"11,781",19.99,"19,692",19.73,"11,781",20.16,"19,692"
"1180",2022-02-24 06:39:00,20.07,"19,912",19.99,"17,720",19.9,"16,179",19.99,"17,802",20.2,"24,781",19.77,"9,828",20.07,"16,241",20.16,"21,340",20.25,"22,292",19.82,"15,759",20.16,"24,310",19.77,"12,124",19.9,"12,140",19.95,"20,250",19.73,"12,140",20.2,"20,250"
"1181",2022-02-24 06:40:00,20.12,"20,470",19.95,"18,278",19.95,"16,691",19.99,"18,371",20.29,"25,467",19.77,"10,130",20.07,"16,737",20.12,"21,996",20.37,"22,999",19.86,"16,143",20.2,"25,057",19.77,"12,513",19.9,"12,529",19.95,"20,884",19.73,"12,529",20.25,"20,884"
"1182",2022-02-24 06:41:00,20.07,"20,956",19.99,"18,673",19.95,"17,070",20.03,"18,765",20.25,"26,040",19.82,"10,383",20.12,"17,085",20.2,"22,518",20.33,"23,501",19.9,"16,701",20.16,"25,672",19.82,"12,805",19.95,"12,846",20.03,"21,381",19.73,"12,846",20.29,"21,381"
"1183",2022-02-24 06:42:00,20.07,"21,535",20.03,"19,215",19.99,"17,577",20.07,"19,328",20.33,"26,798",19.73,"10,696",20.12,"17,592",20.2,"23,101",20.37,"24,156",19.86,"17,121",20.2,"26,419",19.82,"13,199",19.99,"13,225",19.99,"21,996",19.73,"13,225",20.29,"21,996"
"1184",2022-02-24 06:43:00,20.16,"22,211",20.03,"19,901",19.99,"18,171",20.03,"20,024",20.33,"27,730",19.77,"11,059",20.12,"18,161",20.2,"23,839",20.42,"24,975",19.95,"17,516",20.2,"27,218",19.82,"13,655",19.99,"13,640",20.07,"22,712",19.73,"13,640",20.33,"22,712"
"1185",2022-02-24 06:44:00,20.16,"22,723",20.07,"20,311",19.99,"18,555",20.16,"20,485",20.37,"28,283",19.82,"11,300",20.12,"18,540",20.25,"24,351",20.42,"25,508",19.95,"17,925",20.25,"27,791",19.86,"13,926",19.95,"13,937",20.07,"23,183",19.77,"13,937",20.33,"23,183"
"1186",2022-02-24 06:45:00,20.16,"23,450",20.07,"20,982",20.07,"19,149",20.07,"21,125",20.42,"29,184",19.82,"11,648",20.16,"19,113",20.29,"25,129",20.42,"26,296",19.99,"18,376",20.29,"28,662",19.86,"14,408",20.03,"14,408",20.12,"23,910",19.82,"14,408",20.33,"23,910"
"1187",2022-02-24 06:46:00,20.25,"23,859",20.12,"21,453",20.03,"19,579",20.12,"21,606",20.46,"29,809",19.86,"11,909",20.2,"19,538",20.29,"25,661",20.46,"26,870",19.95,"18,821",20.29,"29,276",19.9,"14,730",19.99,"14,740",20.12,"24,443",19.86,"14,740",20.37,"24,443"
"1188",2022-02-24 06:47:00,20.25,"24,340",20.12,"21,924",20.07,"20,024",20.16,"22,077",20.42,"30,433",19.82,"12,201",20.2,"19,917",20.33,"26,214",20.5,"27,474",19.99,"19,220",20.33,"29,921",19.86,"15,053",20.03,"15,058",20.12,"24,975",19.82,"15,058",20.42,"24,975"
"1189",2022-02-24 06:48:00,20.25,"24,986",20.12,"22,477",20.07,"20,531",20.2,"22,630",20.5,"31,201",19.86,"12,508",20.25,"20,332",20.33,"26,880",20.5,"28,140",19.99,"19,666",20.37,"30,638",19.9,"15,447",19.99,"15,457",20.12,"25,590",19.82,"15,457",20.46,"25,590"
"1190",2022-02-24 06:49:00,20.29,"25,651",20.16,"23,060",20.07,"21,074",20.2,"23,235",20.5,"32,000",19.86,"12,815",20.25,"20,803",20.33,"27,535",20.59,"28,856",20.07,"20,101",20.37,"31,416",19.9,"15,821",20.07,"15,852",20.16,"26,255",19.82,"15,852",20.5,"26,255"
"1191",2022-02-24 06:50:00,20.33,"26,030",20.2,"23,470",20.12,"21,432",20.25,"23,634",20.5,"32,502",19.86,"13,025",20.29,"21,238",20.42,"27,996",20.55,"29,317",20.03,"20,526",20.42,"31,918",19.9,"16,097",20.07,"16,133",20.2,"26,655",19.86,"16,133",20.46,"26,655"
"1192",2022-02-24 06:51:00,20.33,"26,532",20.2,"23,900",20.12,"21,821",20.25,"24,074",20.55,"33,106",19.86,"13,281",20.33,"21,647",20.42,"28,518",20.59,"29,860",20.12,"20,982",20.46,"32,512",19.95,"16,420",20.07,"16,445",20.2,"27,156",19.86,"16,445",20.5,"27,156"
"1193",2022-02-24 06:52:00,20.37,"27,136",20.25,"24,474",20.12,"22,385",20.25,"24,668",20.59,"33,894",19.9,"13,573",20.33,"22,149",20.46,"29,164",20.63,"30,577",20.12,"21,453",20.46,"33,249",19.99,"16,814",20.12,"16,840",20.25,"27,802",19.9,"16,840",20.55,"27,802"
"1194",2022-02-24 06:53:00,20.33,"27,535",20.25,"24,934",20.16,"22,723",20.2,"25,129",20.63,"34,519",19.9,"13,809",20.33,"22,528",20.46,"29,696",20.68,"31,119",20.12,"21,811",20.5,"33,905",19.99,"17,157",20.16,"17,126",20.2,"28,314",19.9,"17,126",20.55,"28,314"
"1195",2022-02-24 06:54:00,20.37,"28,140",20.2,"25,487",20.16,"23,306",20.33,"25,702",20.63,"35,256",19.95,"14,136",20.37,"23,020",20.5,"30,341",20.72,"31,816",20.12,"22,190",20.5,"34,601",19.99,"17,531",20.12,"17,531",20.25,"28,948",19.9,"17,531",20.55,"28,948"
"1196",2022-02-24 06:55:00,20.37,"28,713",20.25,"26,030",20.16,"23,767",20.29,"26,225",20.68,"35,973",19.9,"14,428",20.42,"23,470",20.5,"30,945",20.72,"32,481",20.16,"22,579",20.5,"35,308",19.99,"17,864",20.2,"17,894",20.29,"29,522",19.95,"17,894",20.63,"29,522"
"1197",2022-02-24 06:56:00,20.42,"29,215",20.25,"26,450",20.25,"24,166",20.33,"26,675",20.68,"36,557",19.95,"14,648",20.37,"23,849",20.5,"31,468",20.72,"32,973",20.16,"23,020",20.55,"35,881",19.99,"18,156",20.16,"18,176",20.29,"29,972",19.95,"18,176",20.63,"29,972"
"1198",2022-02-24 06:57:00,20.42,"29,686",20.29,"26,900",20.25,"24,576",20.37,"27,126",20.72,"37,151",19.95,"14,904",20.46,"24,238",20.5,"31,990",20.72,"33,546",20.12,"23,398",20.59,"36,465",19.99,"18,478",20.2,"18,509",20.29,"30,464",19.95,"18,509",20.72,"30,464"
"1199",2022-02-24 06:58:00,20.46,"30,157",20.33,"27,433",20.25,"25,057",20.37,"27,648",20.72,"37,755",19.95,"15,150",20.5,"24,678",20.59,"32,594",20.76,"34,191",20.2,"23,767",20.63,"37,161",20.03,"18,857",20.2,"18,852",20.33,"31,078",19.99,"18,852",20.68,"31,078"
"1200",2022-02-24 06:59:00,20.5,"30,628",20.33,"27,843",20.29,"25,416",20.33,"28,068",20.76,"38,339",19.99,"15,401",20.46,"25,027",20.59,"33,065",20.8,"34,673",20.2,"24,238",20.63,"37,663",20.03,"19,139",20.2,"19,113",20.37,"31,529",19.99,"19,113",20.72,"31,529"
"1201",2022-02-24 07:00:00,20.5,"31,263",20.33,"28,396",20.29,"25,948",20.37,"28,662",20.8,"39,127",19.99,"15,724",20.5,"25,498",20.63,"33,720",20.85,"35,369",20.2,"24,607",20.68,"38,400",20.03,"19,528",20.2,"19,533",20.33,"32,143",19.99,"19,533",20.72,"32,143"
"1202",2022-02-24 07:01:00,20.59,"31,611",20.42,"28,846",20.33,"26,368",20.46,"29,082",20.76,"39,608",20.03,"15,908",20.5,"25,887",20.59,"34,171",20.89,"35,901",20.2,"24,945",20.68,"38,994",20.07,"19,830",20.25,"19,799",20.37,"32,645",20.03,"19,799",20.72,"32,645"
"1203",2022-02-24 07:02:00,20.55,"32,072",20.37,"29,204",20.33,"26,685",20.42,"29,440",20.8,"40,151",20.03,"16,118",20.55,"26,225",20.63,"34,652",20.89,"36,372",20.25,"25,324",20.68,"39,516",20.07,"20,096",20.29,"20,065",20.42,"33,075",19.99,"20,065",20.8,"33,075"
"1204",2022-02-24 07:03:00,20.59,"32,758",20.37,"29,809",20.37,"27,269",20.46,"30,085",20.85,"41,093",20.07,"16,502",20.55,"26,808",20.68,"35,461",20.89,"37,079",20.25,"25,825",20.76,"40,346",20.07,"20,500",20.29,"20,541",20.42,"33,864",20.03,"20,541",20.76,"33,864"
"1205",2022-02-24 07:04:00,20.63,"33,475",20.42,"30,587",20.33,"27,832",20.5,"30,710",20.89,"41,779",20.07,"16,886",20.59,"27,474",20.68,"36,127",20.93,"37,765",20.29,"26,296",20.76,"41,083",20.12,"20,992",20.29,"20,992",20.42,"34,478",20.07,"20,992",20.8,"34,478"
"1206",2022-02-24 07:05:00,20.68,"34,212",20.46,"31,171",20.37,"28,344",20.5,"31,314",20.89,"42,701",20.07,"17,316",20.63,"28,058",20.76,"36,833",20.98,"38,390",20.33,"26,767",20.76,"41,779",20.16,"21,422",20.33,"21,453",20.42,"35,144",20.07,"21,453",20.85,"35,144"
"1207",2022-02-24 07:06:00,20.63,"34,857",20.46,"31,713",20.42,"28,805",20.5,"31,846",20.93,"43,336",20.07,"17,633",20.63,"28,590",20.76,"37,458",20.98,"39,045",20.33,"27,167",20.8,"42,516",20.12,"21,801",20.29,"21,862",20.46,"35,697",20.12,"21,862",20.89,"35,697"
"1208",2022-02-24 07:07:00,20.68,"35,348",20.5,"32,184",20.46,"29,204",20.5,"32,276",20.98,"43,909",20.07,"17,905",20.63,"28,989",20.76,"37,960",21.02,"39,557",20.33,"27,546",20.8,"43,028",20.16,"22,108",20.33,"22,170",20.5,"36,178",20.07,"22,170",20.89,"36,178"
"1209",2022-02-24 07:08:00,20.72,"35,850",20.5,"32,604",20.46,"29,676",20.59,"32,727",20.98,"44,524",20.07,"18,145",20.68,"29,399",20.76,"38,687",21.02,"40,120",20.37,"27,955",20.85,"43,827",20.16,"22,364",20.37,"22,456",20.5,"36,823",20.12,"22,456",20.93,"36,823"
"1210",2022-02-24 07:09:00,20.76,"36,413",20.55,"33,147",20.46,"30,106",20.55,"33,280",21.02,"45,220",20.07,"18,412",20.68,"29,860",20.8,"39,137",21.06,"40,827",20.37,"28,365",20.89,"44,462",20.2,"22,764",20.42,"22,804",20.55,"37,396",20.16,"22,804",20.93,"37,396"
"1211",2022-02-24 07:10:00,20.76,"36,792",20.55,"33,526",20.46,"30,546",20.63,"33,731",21.02,"45,916",20.16,"18,668",20.68,"30,280",20.85,"39,762",21.06,"41,339",20.37,"28,887",20.89,"45,179",20.16,"23,060",20.42,"23,163",20.55,"37,990",20.16,"23,163",21.02,"37,990"
"1212",2022-02-24 07:11:00,20.76,"37,560",20.55,"34,222",20.5,"31,119",20.63,"34,335",21.06,"46,633",20.16,"18,959",20.72,"30,853",20.85,"40,407",21.15,"42,127",20.37,"29,225",20.93,"45,957",20.2,"23,501",20.42,"23,542",20.55,"38,595",20.12,"23,542",21.02,"38,595"
"1213",2022-02-24 07:12:00,20.76,"38,021",20.59,"34,652",20.55,"31,508",20.59,"34,785",21.1,"47,247",20.07,"19,205",20.72,"31,252",20.89,"40,899",21.1,"42,639",20.42,"29,604",20.93,"46,490",20.2,"23,788",20.42,"23,839",20.59,"39,096",20.2,"23,839",21.02,"39,096"
"1214",2022-02-24 07:13:00,20.85,"38,461",20.59,"34,959",20.55,"31,867",20.68,"35,133",21.1,"47,821",20.12,"19,441",20.76,"31,529",20.93,"41,277",21.15,"43,090",20.46,"29,972",20.98,"46,981",20.25,"24,023",20.46,"24,105",20.59,"39,496",20.12,"24,105",21.06,"39,496"
